,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
61,ถ้าเธอต้องเลือก,Illslick,29979,https://open.spotify.com/track/5Of65kRDivh4UHG3SG5Iad
62,"LOVE SCENARIO",iKON,29456,https://open.spotify.com/track/6qAzAmPBUpGrk7XADZHR5k
63,ฝืนตัวเองไม่เป็น,"Non Tanon",29383,https://open.spotify.com/track/0FlZM6SFefxfXzX68IpVxb
64,"Love Lies (with Normani)",Khalid,29122,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
65,"Sangria Wine","Pharrell Williams",28939,https://open.spotify.com/track/6XlSyYFTU1nodeWwwzVgTV
66,ที่เก่า,"Marc Tatchapon",28568,https://open.spotify.com/track/0xBShp4NOIh5ChC55Xj0zz
67,ใครคือเรา,Bodyslam,27604,https://open.spotify.com/track/1kkkixB3Ids34krb3rqBID
68,"Solo (feat. Demi Lovato)","Clean Bandit",27526,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
69,Youngblood,"5 Seconds of Summer",27503,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
70,อย่าเลย...อย่า(ทรมาน),"Moving and Cut",27335,https://open.spotify.com/track/5tMVqeydIb4NWI1o2cHoYT
71,"Playinwitme (feat. Kehlani)",KYLE,27244,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
72,"Have It All","Jason Mraz",26914,https://open.spotify.com/track/1pIMxRddmCGalHnRbLFkWg
73,พอ,"Atom Chanakan",26841,https://open.spotify.com/track/72KOmS4Af9IEFsT87TK1VQ
74,กอดฉัน,FIIXD,26661,https://open.spotify.com/track/5EL4HQ8ld7aQyfI2DhukoW
75,Delicate,"Taylor Swift",26010,https://open.spotify.com/track/7CneiDesUKFJO3Ix01dnfr
76,"First lady","Peck Palitchoke",25840,https://open.spotify.com/track/351T6pr9DCEYYoYEaPm8Ib
77,"Young Dumb & Broke",Khalid,25728,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
78,"พริบตา x STAMP","Bird Thongchai",25200,https://open.spotify.com/track/20Tl8mWZhryG75y3nqnlKE
79,Flames,"David Guetta",24825,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
80,เจ็บจนไม่เข้าใจ,PORTRAIT,24816,https://open.spotify.com/track/4URCEQmgwuwaHiySIqGmIa
81,Havana,"Camila Cabello",24758,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
82,"lovely (with Khalid)","Billie Eilish",24346,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
83,"You Can Cry",Marshmello,24112,https://open.spotify.com/track/3ZbJMlEL4Kcme0ONRO7Slx
84,มะงึกๆอุ๋งๆ,"Ornly You",23684,https://open.spotify.com/track/3Wz7m9QeE8EAfpg98uxhRk
85,"Call Out My Name","The Weeknd",23042,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
86,"How Long","Charlie Puth",22932,https://open.spotify.com/track/6wmAHw1szh5RCKSRjiXhPe
87,LATATA,(G)I-DLE,22925,https://open.spotify.com/track/2ezKXygNO30pXyDQXkm6oD
88,Mine,Bazzi,22747,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
89,Thunder,"Imagine Dragons",22676,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
90,"ไม่ว่าเมื่อไหร่ (feat. Room 39)","Boyd Kosiyabong",22507,https://open.spotify.com/track/7FHAusjHiFbdPLQBBdEXiH
91,"สาธุ (feat. ลำไย ไหทองคำ)","Boom Boom Cash",22419,https://open.spotify.com/track/2suyU3yibM86lREMRHa3UL
92,Flower,"Twopee Southside",22301,https://open.spotify.com/track/3Z1A584gUX1pxdlG3Oo8WT
93,"PICK ME","PRODUCE 48",22242,https://open.spotify.com/track/1LShDXXs40R8bQFNBBupI3
94,ควันเหงา,"Opor Praput",22215,https://open.spotify.com/track/6a35EmpHEmpvzlMPZqI5Kw
95,"Start Again (feat. Logic)",OneRepublic,22055,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
96,ทรมานตัวเอง,"Bell Supol",21729,https://open.spotify.com/track/5lRwWrPogCyocSL7SYogg8
97,เหมือนในวันเก่า,KLEAR,21294,https://open.spotify.com/track/5YFjjpnRuzrewr7n5ynrSt
98,"God's Plan",Drake,21116,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
99,"What is Love?",TWICE,20899,https://open.spotify.com/track/2PhG74FocRobLC8pP9cIBI
100,"The Way I Am","Charlie Puth",20368,https://open.spotify.com/track/6qNALlmZa1ESnCxJmXE1K9
101,Perfect,"Ed Sheeran",20284,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
102,"Nice For What",Drake,20227,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
103,"Remind Me to Forget",Kygo,20137,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
104,โลกที่ไม่มีเธอ,PORTRAIT,19913,https://open.spotify.com/track/0fSl800MbFmlLs1aUxx7Z2
105,"Shape of You","Ed Sheeran",19884,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
106,"New Rules","Dua Lipa",19469,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
107,"Paris in the Rain",Lauv,19277,https://open.spotify.com/track/0RGUIOZtmOXTWOy5EjvQbP
108,"Bad Boy","Red Velvet",18955,https://open.spotify.com/track/5GKwq4sO5ZHKuWaDmdwMQc
109,"Too Good At Goodbyes","Sam Smith",18770,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
110,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,18708,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
111,"Need You Right Now",HEDEGAARD,18616,https://open.spotify.com/track/50tyqR5Zz99YMSyQWpqLsR
112,หน้าหนาวที่แล้ว,"The Toys",18599,https://open.spotify.com/track/5mVeBv0bUZPJU7kPZcm594
113,ไวน์,"Max Jenmana",18564,https://open.spotify.com/track/00Hj710RrsLX5s9bothwlW
114,"New Light","John Mayer",18489,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
115,"BBoom BBoom",MOMOLAND,18288,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto
116,"ปล่อย (Miss)","Clockwork Motionless",18204,https://open.spotify.com/track/7ihijRsdyrrQQR2iwSdibF
117,Happier,"Ed Sheeran",18035,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
118,"จังหวะจะรัก - From “Heartbeat” Original Soundtrack","Violette Wautier",17944,https://open.spotify.com/track/1ux0god9zERqovPLrzRdBT
119,Audio,Sia,17629,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
120,RIVER,BNK48,17615,https://open.spotify.com/track/4BpBCQi1r3ZEOQY6YZfzlW
121,"Chasing Fire",Lauv,17615,https://open.spotify.com/track/1xy4apMFecGGkgBeaHFZ2M
122,เป็นทุกอย่าง,"Room 39",17454,https://open.spotify.com/track/09zqmrjQokoAfQJ1WeLkFK
123,"rockstar (feat. 21 Savage)","Post Malone",17438,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
124,1950,"King Princess",17139,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
125,Shonichi,BNK48,17070,https://open.spotify.com/track/74sRRQQx5eRdYSA7eaBjvU
126,"Drunk On You",Zookeepers,16703,https://open.spotify.com/track/25HWrN7rPVMy7r7JlYZvsC
127,Attention,"Charlie Puth",16636,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
128,Alien,"Sabrina Carpenter",16624,https://open.spotify.com/track/0RUTnY2B3s05fZuCHsNaUP
129,คิดถึงเสมอ,Lipta,16546,https://open.spotify.com/track/7dfs4SVfLPVORzjmYYqorK
130,PLEASE,"Atom Chanakan",16544,https://open.spotify.com/track/60hF3gZXQ33xdAXXk6tE1x
131,"Bye Bye",P-Hot,16267,https://open.spotify.com/track/08oX4H0Td1Fza9eBXzmojN
132,"As If It's Your Last",BLACKPINK,16129,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
133,DNA,BTS,16029,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH
134,"I Like It","Cardi B",15974,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
135,"Ashes - from ""Deadpool 2"" Motion Picture Soundtrack","Céline Dion",15957,https://open.spotify.com/track/7FihoA0WgTT21DkWR7wbYR
136,"I'll Be There","Jess Glynne",15756,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
137,"If You're Over Me","Years & Years",15664,https://open.spotify.com/track/01k24g94i1JvkFLQmVEdCd
138,"Change Your Mind",ELI,15543,https://open.spotify.com/track/4kOlyvj9WiPrI4zpmzKAeA
139,"Koisuru Fortune Cookie คุกกี้เสี่ยงทาย",BNK48,15477,https://open.spotify.com/track/5OzKApzqDkOVg4P5jQlD8J
140,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",15470,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
141,"I Wanna Know (feat. Bea Miller)",NOTD,15466,https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD
142,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",15118,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
143,"Jackie Chan",Tiësto,14708,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
144,Wolves,"Selena Gomez",14658,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
145,ถอนหายใจ,Mild,14625,https://open.spotify.com/track/1rve7sIFz7JVxwfrisKyP3
146,รักโกรธ,"Season Five",14536,https://open.spotify.com/track/1rVsQiBov0b97U5ccZr0ty
147,เห็นฉันไหม,B5,14502,https://open.spotify.com/track/29gzHYQ0fDI4Nobkaye6Ik
148,"Spring Day",BTS,14397,https://open.spotify.com/track/0WNGsQ1oAuHzNTk8jivBKW
149,"Never Be the Same","Camila Cabello",14337,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
150,Stay,"Post Malone",14233,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
151,รักตัวเอง,"Room 39",14074,https://open.spotify.com/track/2rEV4Q9fHqZbecnNKHYoMJ
152,"That's What I Like","Bruno Mars",14050,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
153,Photograph,"Ed Sheeran",14016,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
154,อธิษฐาน,Prem,14007,https://open.spotify.com/track/74p4LbrOxxxzM2xKokMk2x
155,เผด็จเกิร์ล,"Tattoo Colour",13857,https://open.spotify.com/track/6dnXdI7OhOJYvVjlT6pR03
156,"Say You Won't Let Go","James Arthur",13798,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
157,"I'm Yours","Jason Mraz",13775,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
158,ลืมไปก่อน,"Buddha Bless",13511,https://open.spotify.com/track/6Rpj87GuuE59nij1NVmpzD
159,"เจ็บแล้วไง? Feat. MAIYARAP",electric.neon.lamp,13500,https://open.spotify.com/track/6K2rSWX2a0pqmvfBdhIpdk
160,Messy,Kiiara,13411,https://open.spotify.com/track/0BOEuUKoHdy8in20fG5smd
161,Restart,"Room 39",13288,https://open.spotify.com/track/5gtXv0Ir0eolOIeDulhNZO
162,"Blood Sweat & Tears",BTS,13224,https://open.spotify.com/track/5RGf8qn1TBWVplLyyKUsuV
163,สารภาพ,Playground,13169,https://open.spotify.com/track/4Gjl7Z9S2LZEnWLeqQh67K
164,"Pray For Me (with Kendrick Lamar)","The Weeknd",13135,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
165,"I Like Me Better",Lauv,13066,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
166,รถคันเก่า,"Atom Chanakan",13064,https://open.spotify.com/track/5tYSThnYOKQCEjtvFiGcL0
167,ยังคิดถึง...(Same),"Marc Tatchapon",13030,https://open.spotify.com/track/1OlInnJssr9pXY0Ooa0SDT
168,"Jump (with Trippie Redd)","Julia Michaels",12965,https://open.spotify.com/track/2OvV4NjEBRE9v8Oo7QeUCq
169,ยังไม่รู้,"Better Weather",12935,https://open.spotify.com/track/2OQQPlUlrSKu2nOPMwTS2c
170,"บอกตัวเอง (feat. โป่ง หินเหล็กไฟ)","Room 39",12875,https://open.spotify.com/track/3WQe3r4R1lnJs75ty9UYDF
171,ถ้าหาก,"Two Popetorn",12812,https://open.spotify.com/track/3o5FB7uyNadcadhKe3GP32
172,Paranoid,"Post Malone",12798,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
173,"Best Part",H.E.R.,12780,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
174,EVERYDAY,WINNER,12728,https://open.spotify.com/track/42rziXmwGA04hNSMi2MliA
175,"555 (ToT)",Wonderframe,12632,https://open.spotify.com/track/5LcwUVWyRxuOfSawnKlbBV
176,กะทันหัน,"Fymme Bongkot",12612,https://open.spotify.com/track/71rZCPjOAU8WBlXYPHNgRu
177,เรื่องที่ขอ,Lula,12594,https://open.spotify.com/track/3HgsZOoPsu71GnOcAr1wqr
178,รอยยิ้ม,Scrubb,12569,https://open.spotify.com/track/6ezEwX2eZRZlioqYaUPOKX
179,"Don't Go Breaking My Heart","Backstreet Boys",12472,https://open.spotify.com/track/79Mjfhh393dZdAsTvUFDR6
180,"Something Just Like This","The Chainsmokers",12441,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
181,"MIC Drop (feat. Desiigner) [Steve Aoki Remix]",BTS,12398,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF
182,ถอย,Gliss,12360,https://open.spotify.com/track/3nJlzw6Gn33fitnoxJtLSj
183,ร่มสีเทา,Whatcharawale,12349,https://open.spotify.com/track/6z56u8jPSSroDFrJVD5cMf
184,"Thinking Out Loud","Ed Sheeran",12190,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
185,"Drink About",Seeb,12151,https://open.spotify.com/track/2GGGm4MLQynB3I4E4ycIYC
186,"Look Alive (feat. Drake)","BlocBoy JB",12090,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
187,Sniper,"Folly Rae",11946,https://open.spotify.com/track/6YKtXMb7DISTUfYjSSPsEq
188,Closer,"The Chainsmokers",11943,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
189,ปล่อย,"Pop Pongkool",11851,https://open.spotify.com/track/5eVmR3LXaUuJ4dgXfwcvsx
190,พบกันใหม่,Polycat,11808,https://open.spotify.com/track/4IKn1t0eZZzF5mji1vraVI
191,Drive,"Violette Wautier",11758,https://open.spotify.com/track/1y2ENgtP8xO2TGfcgqTRWm
192,"Hold On Tight",R3HAB,11750,https://open.spotify.com/track/226q4gIbBXEsaqHubcnN19
193,ใช่หรือเปล่า,"เต้ ดาวิชญ์ กรีพลฤกษ์",11727,https://open.spotify.com/track/2SoropeYCGbI2G2yYF57gG
194,เมื่อวาน,"Oat Pramote",11639,https://open.spotify.com/track/0ZQoB8rzr8sK2Jvkc7rkfT
195,"วู่วาม - Unreleased Version","Season Five",11628,https://open.spotify.com/track/2nAUhnLMltzWOHCnjAUsGd
196,Naked,"James Arthur",11543,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
197,"Space For Two","Mr. Probz",11474,https://open.spotify.com/track/2vNyWYQtbrgOKcSG64SZMJ
198,"Galaxy - Acoustic","D Gerrard",11405,https://open.spotify.com/track/5dTrxzGlg1Dnc9rpkOmg52
199,เพื่อนรัก,"The Parkinson",11385,https://open.spotify.com/track/02ILnpL8IvIa9IQX7sSO9I
200,"All Falls Down (feat. Juliander)","Alan Walker",11319,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
