,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
107,มีผลต่อหัวใจ,"Non Tanon",22834,https://open.spotify.com/track/6LxsOkPSGBOsPhDKFAgYVM
108,สามฤดู,Atip,22446,https://open.spotify.com/track/0wjdbi2kW1Tf3T8KibW4FH
109,"Let Me Down Slowly","Alec Benjamin",22174,https://open.spotify.com/track/2uaiyLKnYvazyfR0Ky3Kbk
110,"ปล่อย (Miss)","Clockwork Motionless",22101,https://open.spotify.com/track/7ihijRsdyrrQQR2iwSdibF
111,"จังหวะจะรัก - From “Heartbeat” Original Soundtrack","Violette Wautier",21864,https://open.spotify.com/track/0ntdviIRIuOlRFnEZLWqNR
112,รู้ดีว่าไม่ดี,Getsunova,21626,https://open.spotify.com/track/37LAaRNSnB6b1T2ckX6VSk
113,Perfect,"Ed Sheeran",21614,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
114,ไวน์,"Max Jenmana",20890,https://open.spotify.com/track/00Hj710RrsLX5s9bothwlW
115,ควันเหงา,"Opor Praput",20849,https://open.spotify.com/track/6a35EmpHEmpvzlMPZqI5Kw
116,"피카부 Peek-A-Boo","Red Velvet",20566,https://open.spotify.com/track/42tFTth2jcF7iSo0RBjfJF
117,SoulMate,"Justin Timberlake",20419,https://open.spotify.com/track/4YLtrBhzjsI2LT6ybXQHeD
118,"Shape of You","Ed Sheeran",20405,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
119,PLEASE,"Atom Chanakan",20312,https://open.spotify.com/track/60hF3gZXQ33xdAXXk6tE1x
120,IDGAF,"Dua Lipa",20161,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
121,Hooked,"Why Don't We",20125,https://open.spotify.com/track/0kg36eEw4un3UwGvnf93xT
122,มะงึกๆอุ๋งๆ,"Ornly You",20058,https://open.spotify.com/track/3Wz7m9QeE8EAfpg98uxhRk
123,"God's Plan",Drake,19847,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
124,"I See Love - From Hotel Transylvania 3","Jonas Blue",19525,https://open.spotify.com/track/32UJH1F38AMSjZilQyBzOE
125,"imagine if",gnash,19402,https://open.spotify.com/track/12gnUTEnxL6PYN06RX2Je1
126,"New Rules","Dua Lipa",19315,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
127,Talk,"Why Don't We",19131,https://open.spotify.com/track/4HYNtH7n3TrbbtRa94sA0K
128,"Paris in the Rain",Lauv,19073,https://open.spotify.com/track/41CgzGD7xlgnJe14R4cqkL
129,Restart,"Room 39",18791,https://open.spotify.com/track/5gtXv0Ir0eolOIeDulhNZO
130,EVERYDAY,WINNER,18606,https://open.spotify.com/track/42rziXmwGA04hNSMi2MliA
131,Shine,PENTAGON,18561,https://open.spotify.com/track/7nkp1uuSbKkoxMvEs8cSw0
132,"Dance To This (feat. Ariana Grande)","Troye Sivan",18063,https://open.spotify.com/track/1NbGcdgwRHZ5rbPIT9hdR3
133,"Like To Be You feat. Julia Michaels","Shawn Mendes",18009,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr
134,"Dance The Night Away",TWICE,17762,https://open.spotify.com/track/281tmNk46TBQS9ACYMLYyA
135,หน้าหนาวที่แล้ว,"The Toys",17678,https://open.spotify.com/track/5mVeBv0bUZPJU7kPZcm594
136,หน่วง,"Room 39",17570,https://open.spotify.com/track/1DwuRmCQZ3YHfUrZZUJHcu
137,ลืมไปก่อน,"Buddha Bless",17520,https://open.spotify.com/track/6Rpj87GuuE59nij1NVmpzD
138,"Done For Me (feat. Kehlani)","Charlie Puth",17504,https://open.spotify.com/track/1lsBTdE6MGsKeZCD6llNu7
139,ถอนหายใจ,Mild,17463,https://open.spotify.com/track/1rve7sIFz7JVxwfrisKyP3
140,Moonlight,XXXTENTACION,17002,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
141,"I'm Yours","Jason Mraz",16928,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
142,Audio,Sia,16904,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
143,"That's What I Like","Bruno Mars",16834,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
144,ร่มสีเทา,Whatcharawale,16819,https://open.spotify.com/track/6z56u8jPSSroDFrJVD5cMf
145,"Airplane pt.2",BTS,16807,https://open.spotify.com/track/1trFxVLL8WKhYap543e74l
146,"Midsummer Madness",88rising,16743,https://open.spotify.com/track/0wFmawqundY8rOn9sZUqA6
147,"빨간 맛 Red Flavor","Red Velvet",16604,https://open.spotify.com/track/7nKQ5WAcjnG48knyLuo8gO
148,ยังไม่รู้,"Better Weather",16541,https://open.spotify.com/track/2OQQPlUlrSKu2nOPMwTS2c
149,"Lover Boy","Phum Viphurit",16512,https://open.spotify.com/track/2rd4FH1cSaWGc0ZiUaMbX9
150,ถ้าหาก,"Two Popetorn",16466,https://open.spotify.com/track/3o5FB7uyNadcadhKe3GP32
151,"I'll Be There","Jess Glynne",16424,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
152,"I Like Me Better",Lauv,16405,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
153,Attention,"Charlie Puth",16318,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
154,อธิษฐาน,Prem,16165,https://open.spotify.com/track/74p4LbrOxxxzM2xKokMk2x
155,"If You're Over Me","Years & Years",16106,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
156,อย่าเลย...อย่า(ทรมาน),"Moving and Cut",16069,https://open.spotify.com/track/5tMVqeydIb4NWI1o2cHoYT
157,"Forget to Forget","SHY Martin",16067,https://open.spotify.com/track/4E5IBDRu8kJbzUv1qaZM1t
158,"REALLY REALLY - KR ver.",WINNER,16055,https://open.spotify.com/track/4Ve8XzRxQcAMyFWgqITHFk
159,Closer,"The Chainsmokers",16051,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
160,DNA,BTS,15992,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH
161,"Boo'd Up","Ella Mai",15952,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
162,"Young Dumb & Broke",Khalid,15945,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
163,"rockstar (feat. 21 Savage)","Post Malone",15899,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
164,"วู่วาม - Unreleased Version","Season Five",15676,https://open.spotify.com/track/2nAUhnLMltzWOHCnjAUsGd
165,Delicate,"Taylor Swift",15607,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
166,"Summer on You",PRETTYMUCH,15561,https://open.spotify.com/track/07ipXN6CNTw34qwSYePKpg
167,BOSS,NCT,15399,https://open.spotify.com/track/0ErzcmZ2gIwX7X0xSMQPix
168,ยังคิดถึง...(Same),"Marc Tatchapon",15363,https://open.spotify.com/track/1OlInnJssr9pXY0Ooa0SDT
169,"Baby Don’t Stop",NCT,15352,https://open.spotify.com/track/1EYSS9Lp7a9f20C3FaOVgI
170,Photograph,"Ed Sheeran",15277,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
171,รอยยิ้ม,Scrubb,15241,https://open.spotify.com/track/6ezEwX2eZRZlioqYaUPOKX
172,"Spring Day",BTS,15238,https://open.spotify.com/track/0WNGsQ1oAuHzNTk8jivBKW
173,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",14964,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
174,Gashina,SUNMI,14958,https://open.spotify.com/track/0jFHMDRXxKaREor3hBEEST
175,"Ko Ko Bop",EXO,14915,https://open.spotify.com/track/5EzitieoPnjyKHAq0gfRMa
176,"Say You Won't Let Go","James Arthur",14800,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
177,"The Truth Untold",BTS,14724,https://open.spotify.com/track/48XfojJC87VKLlUotYV0Gm
178,Safe,Daya,14681,https://open.spotify.com/track/12wAQ0HNbJWVrVJA3woXDb
179,Energetic,"Wanna One",14597,https://open.spotify.com/track/3NkkcnnKrNHv4AiGaPdD76
180,รักโกรธ,"Season Five",14567,https://open.spotify.com/track/1rVsQiBov0b97U5ccZr0ty
181,พจนานุกรม,"M YOSS",14533,https://open.spotify.com/track/5BWrWxIqRSuTW9OowaBBoy
182,กะทันหัน,"Fymme Bongkot",14526,https://open.spotify.com/track/71rZCPjOAU8WBlXYPHNgRu
183,"Jocelyn Flores",XXXTENTACION,14501,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
184,Light,"Wanna One",14477,https://open.spotify.com/track/0JQPxSYL6alc9UvsPvBoFA
185,"The Reason","Chelsea Cutler",14387,https://open.spotify.com/track/3TgPhPv7z0D4pQhH8iKmDW
186,Happier,"Ed Sheeran",14303,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
187,Thunder,"Imagine Dragons",14301,https://open.spotify.com/track/7BrsBU0BAytRDvROM4yCbn
188,"In My Blood","Shawn Mendes",14237,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
189,พบกันใหม่,Polycat,14213,https://open.spotify.com/track/4IKn1t0eZZzF5mji1vraVI
190,ปล่อย,"Pop Pongkool",14199,https://open.spotify.com/track/5eVmR3LXaUuJ4dgXfwcvsx
191,เพื่อนรัก,"The Parkinson",14122,https://open.spotify.com/track/02ILnpL8IvIa9IQX7sSO9I
192,"one summer","Yang Da Il",13982,https://open.spotify.com/track/7EAkXA5TvfYOYE9EzE3mtc
193,"all the kids are depressed","Jeremy Zucker",13968,https://open.spotify.com/track/75ls0gurX68lUmMjE7QcsE
194,"Bad Luck",Lipta,13968,https://open.spotify.com/track/2NsA7Fkd0hRQBS52GLeRAf
195,"How Long","Charlie Puth",13942,https://open.spotify.com/track/6wmAHw1szh5RCKSRjiXhPe
196,changes,XXXTENTACION,13840,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
197,"All The Stars (with SZA)","Kendrick Lamar",13839,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
198,ถอย,Gliss,13776,https://open.spotify.com/track/3nJlzw6Gn33fitnoxJtLSj
199,"STAY - KR Ver.",BLACKPINK,13738,https://open.spotify.com/track/2tnBkiyJWLnQGsjyz4BuJJ
200,รักตัวเอง,"Room 39",13714,https://open.spotify.com/track/2rEV4Q9fHqZbecnNKHYoMJ
