,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
44,Somebody,"The Chainsmokers",40874,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
45,โสดทัศนศึกษา,"Wan Thanakrit",40825,https://open.spotify.com/track/0ey6V8DFsfMk3y8BQNeKhu
46,"The Middle",Zedd,40679,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
47,Patient,"Charlie Puth",39756,https://open.spotify.com/track/2ZrHbO88rM6Ijeg0aJmSzl
48,"One Kiss (with Dua Lipa)","Calvin Harris",38418,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
49,"Psycho (feat. Ty Dolla $ign)","Post Malone",37797,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
50,มะงึกๆอุ๋งๆ,"Ornly You",36999,https://open.spotify.com/track/3Wz7m9QeE8EAfpg98uxhRk
51,อย่าทำอย่างนั้น,PORTRAIT,36891,https://open.spotify.com/track/1tMotuXLRwAZYpRfz4oAMx
52,"ของขวัญ - Cover Version","The Toys",36500,https://open.spotify.com/track/72bifeUJaxwOtGjGiVqAeB
53,"Dance To This (feat. Ariana Grande)","Troye Sivan",34990,https://open.spotify.com/track/1NbGcdgwRHZ5rbPIT9hdR3
54,"ดีต่อใจ (To Get Her)",Mild,34557,https://open.spotify.com/track/6i5S9ngfta3qDP6zP5PG7k
55,"Lucid Dreams","Juice WRLD",33327,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
56,"I Like It","Cardi B",33242,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
57,"PLAYING WITH FIRE - KR Ver.",BLACKPINK,32814,https://open.spotify.com/track/5OepnJhqZoyJN8qWo2LZzy
58,"Start Again (feat. Logic)",OneRepublic,32776,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
59,ไม่เหมือนใคร,"D Gerrard",32770,https://open.spotify.com/track/39Mg8slCqS2tyaZUZ1cQ1M
60,"Jackie Chan",Tiësto,32535,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
61,"Midsummer Madness",88rising,32453,https://open.spotify.com/track/0wFmawqundY8rOn9sZUqA6
62,IDGAF,"Dua Lipa",32067,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
63,"แบบไหนที่ว่าดี บอกทีจะได้ทำ","Keng Tachaya",32066,https://open.spotify.com/track/7HMS3SGZucS5xK4zBexaKA
64,FRIENDS,Marshmello,31983,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
65,"Bye Bye",P-Hot,31634,https://open.spotify.com/track/08oX4H0Td1Fza9eBXzmojN
66,Flower,"Twopee Southside",31631,https://open.spotify.com/track/3Z1A584gUX1pxdlG3Oo8WT
67,ฝันหวานอายจูบ,Stamp,31485,https://open.spotify.com/track/10DSYghyBjAYJa8iCvdRDv
68,"Done For Me (feat. Kehlani)","Charlie Puth",30480,https://open.spotify.com/track/1lsBTdE6MGsKeZCD6llNu7
69,SAD!,XXXTENTACION,30156,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
70,ฝืนตัวเองไม่เป็น,"Non Tanon",30121,https://open.spotify.com/track/0FlZM6SFefxfXzX68IpVxb
71,Rise,"Jonas Blue",29433,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
72,TOY,"The Toys",29227,https://open.spotify.com/track/2Es5K3EnKVXsGqU8PtZLEL
73,"BOOMBAYAH - KR Ver.",BLACKPINK,28691,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt
74,ที่เก่า,"Marc Tatchapon",28483,https://open.spotify.com/track/0xBShp4NOIh5ChC55Xj0zz
75,"All The Stars (with SZA)","Kendrick Lamar",27869,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
76,"Never Not",Lauv,27613,https://open.spotify.com/track/4fFfyouye6vrX9o9z4PVMu
77,"Me & You ◑",HONNE,27577,https://open.spotify.com/track/2mDeWOqdFJLV2zsrTCPG0T
78,พอ,"Atom Chanakan",27411,https://open.spotify.com/track/72KOmS4Af9IEFsT87TK1VQ
79,"WHISTLE - KR Ver.",BLACKPINK,27286,https://open.spotify.com/track/67BbMuItfrHmaNqDxBPF7c
80,"PICK ME","PRODUCE 48",27248,https://open.spotify.com/track/1LShDXXs40R8bQFNBBupI3
81,OTW,Khalid,27089,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
82,"All Mine","Kanye West",26947,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
83,Nervous,"Shawn Mendes",26633,https://open.spotify.com/track/0Dq49j3dELbttQVUJbtn0c
84,"ประตู อากาศ และวันดีดี","คริส พีรวัส",26296,https://open.spotify.com/track/13pOQ1SGSdzwsVgEQaUU0K
85,LATATA,(G)I-DLE,26295,https://open.spotify.com/track/2ezKXygNO30pXyDQXkm6oD
86,"In My Blood","Shawn Mendes",26267,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
87,"What is Love?",TWICE,25553,https://open.spotify.com/track/2PhG74FocRobLC8pP9cIBI
88,เจ็บจนไม่เข้าใจ,PORTRAIT,25094,https://open.spotify.com/track/4URCEQmgwuwaHiySIqGmIa
89,"Growing Pains","Alessia Cara",25081,https://open.spotify.com/track/003eoIwxETJujVWmNFMoZy
90,พจนานุกรม,"M YOSS",24975,https://open.spotify.com/track/5BWrWxIqRSuTW9OowaBBoy
91,"Bad Boy","Red Velvet",24759,https://open.spotify.com/track/5GKwq4sO5ZHKuWaDmdwMQc
92,"Taste (feat. Offset)",Tyga,24544,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
93,Enemies,Lauv,24509,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF
94,"BBoom BBoom",MOMOLAND,24082,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto
95,ควันเหงา,"Opor Praput",24070,https://open.spotify.com/track/6a35EmpHEmpvzlMPZqI5Kw
96,"Will You Marry Me?","Singto Numchok",24033,https://open.spotify.com/track/2HwOamAtj53erNyzRSaGWZ
97,Havana,"Camila Cabello",23934,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
98,อย่าบอก,"Atom Chanakan",23016,https://open.spotify.com/track/3CrDt4x72gWHaglwnM0CAH
99,"Something New",TAEYEON,22791,https://open.spotify.com/track/6oDX7N6VnXSyLdyGsDP5jV
100,Audio,Sia,22611,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
101,"Airplane pt.2",BTS,22531,https://open.spotify.com/track/1trFxVLL8WKhYap543e74l
102,"I'll Be There","Jess Glynne",22254,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
103,ฝันฤดูร้อน,"The Toys",22237,https://open.spotify.com/track/03UCygRxVwn1CyFEA7fiTV
104,"Let Me Down Slowly","Alec Benjamin",21997,https://open.spotify.com/track/2uaiyLKnYvazyfR0Ky3Kbk
105,สามฤดู,Atip,21956,https://open.spotify.com/track/0wjdbi2kW1Tf3T8KibW4FH
106,"Youth feat. Khalid","Shawn Mendes",21880,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z
107,"พริบตา x STAMP","Bird Thongchai",21817,https://open.spotify.com/track/20Tl8mWZhryG75y3nqnlKE
108,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)","Rita Ora",21510,https://open.spotify.com/track/1YNQscOx6OqBQjxgJVhEeW
109,เป็นทุกอย่าง,"Room 39",21377,https://open.spotify.com/track/09zqmrjQokoAfQJ1WeLkFK
110,มีแฟน'ยัง,"LOTTE Thakorn",21272,https://open.spotify.com/track/63ZR6CaIe8mYwgg8vEWxTQ
111,โลกที่ไม่มีเธอ,PORTRAIT,21210,https://open.spotify.com/track/0fSl800MbFmlLs1aUxx7Z2
112,อย่าเลย...อย่า(ทรมาน),"Moving and Cut",20580,https://open.spotify.com/track/5tMVqeydIb4NWI1o2cHoYT
113,Perfect,"Ed Sheeran",20483,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
114,Bracelet,Lauv,20268,https://open.spotify.com/track/5WAD7GRAHPQUy9Il1hM7wL
115,"Jocelyn Flores",XXXTENTACION,20106,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
116,Light,"Wanna One",20025,https://open.spotify.com/track/0JQPxSYL6alc9UvsPvBoFA
117,"Too Good At Goodbyes","Sam Smith",19938,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
118,หน้าหนาวที่แล้ว,"The Toys",19901,https://open.spotify.com/track/5mVeBv0bUZPJU7kPZcm594
119,"The Truth Untold",BTS,19666,https://open.spotify.com/track/48XfojJC87VKLlUotYV0Gm
120,"New Rules","Dua Lipa",19605,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
121,"จังหวะจะรัก - From “Heartbeat” Original Soundtrack","Violette Wautier",19528,https://open.spotify.com/track/1ux0god9zERqovPLrzRdBT
122,ตราบที่ยังหายใจ,"Ae Jirakorn",19522,https://open.spotify.com/track/3iMqBP3t7w9LSOs7axon1E
123,"Shape of You","Ed Sheeran",19272,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
124,ไวน์,"Max Jenmana",19228,https://open.spotify.com/track/00Hj710RrsLX5s9bothwlW
125,"Paris in the Rain",Lauv,19148,https://open.spotify.com/track/41CgzGD7xlgnJe14R4cqkL
126,"I'm a Mess","Bebe Rexha",18705,https://open.spotify.com/track/3BT6pJdmvpsjCHsbZg9fzF
127,"ปล่อย (Miss)","Clockwork Motionless",18664,https://open.spotify.com/track/7ihijRsdyrrQQR2iwSdibF
128,EVERYDAY,WINNER,18512,https://open.spotify.com/track/42rziXmwGA04hNSMi2MliA
129,ทรมานตัวเอง,"Bell Supol",18434,https://open.spotify.com/track/5lRwWrPogCyocSL7SYogg8
130,Messy,Kiiara,17988,https://open.spotify.com/track/0BOEuUKoHdy8in20fG5smd
131,"God's Plan",Drake,17467,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
132,"All Night Long",TAEYEON,17407,https://open.spotify.com/track/2FG7k4aaCUjXX6NpCkCpgC
133,Flames,"David Guetta",17397,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
134,"STAY - KR Ver.",BLACKPINK,17293,https://open.spotify.com/track/2tnBkiyJWLnQGsjyz4BuJJ
135,Shine,PENTAGON,17253,https://open.spotify.com/track/7nkp1uuSbKkoxMvEs8cSw0
136,"I'm Upset",Drake,17147,https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk
137,ยินดีที่ได้พบ,"Gunn Junhavat",17007,https://open.spotify.com/track/2Scnnv3XSqW0QpF7ctmU3k
138,"Baby Don’t Stop",NCT,16986,https://open.spotify.com/track/1EYSS9Lp7a9f20C3FaOVgI
139,"Get It","PRISTIN V",16878,https://open.spotify.com/track/6sOBI67H8F3S1cNS6CM5p7
140,changes,XXXTENTACION,16823,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
141,เนรมิตเอง,"Tattoo Colour",16708,https://open.spotify.com/track/4SalFQ7LDQwmhV3F6Pfk7B
142,"Young Dumb & Broke",Khalid,16630,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
143,"Playinwitme (feat. Kehlani)",KYLE,16455,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
144,PLEASE,"Atom Chanakan",16283,https://open.spotify.com/track/60hF3gZXQ33xdAXXk6tE1x
145,Anpanman,BTS,16270,https://open.spotify.com/track/4lRwa7PKcGIuJMwtPIYKdy
146,"Where Were You In The Morning?","Shawn Mendes",16221,https://open.spotify.com/track/51wrmElSLxFzc0vSQPeTxs
147,Colour,MNEK,16177,https://open.spotify.com/track/7haQE5nOcxwk0HXahP0aV3
148,Restart,"Room 39",16125,https://open.spotify.com/track/5gtXv0Ir0eolOIeDulhNZO
149,"imagine if",gnash,15940,https://open.spotify.com/track/12gnUTEnxL6PYN06RX2Je1
150,"I'm Yours","Jason Mraz",15924,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
151,"This Is America","Childish Gambino",15833,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
152,"I Like Me Better",Lauv,15768,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
153,Delicate,"Taylor Swift",15681,https://open.spotify.com/track/7CneiDesUKFJO3Ix01dnfr
154,"rockstar (feat. 21 Savage)","Post Malone",15652,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
155,"Love Lies (with Normani)",Khalid,15636,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
156,Attention,"Charlie Puth",15466,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
157,Hooked,"Why Don't We",15430,https://open.spotify.com/track/0kg36eEw4un3UwGvnf93xT
158,"Lover Boy","Phum Viphurit",15424,https://open.spotify.com/track/2rd4FH1cSaWGc0ZiUaMbX9
159,"Magic Shop",BTS,15378,https://open.spotify.com/track/22ryCgQttpV7oCrn7llGRu
160,หน่วง,"Room 39",15341,https://open.spotify.com/track/1DwuRmCQZ3YHfUrZZUJHcu
161,ถ้าหาก,"Two Popetorn",15281,https://open.spotify.com/track/3o5FB7uyNadcadhKe3GP32
162,Moonlight,XXXTENTACION,15259,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
163,Bloom,"Troye Sivan",15231,https://open.spotify.com/track/1hSOt9IeshMkuKP9ri4hOf
164,ลืมไปก่อน,"Buddha Bless",15126,https://open.spotify.com/track/6Rpj87GuuE59nij1NVmpzD
165,ถอนหายใจ,Mild,15076,https://open.spotify.com/track/1rve7sIFz7JVxwfrisKyP3
166,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",15050,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
167,"That's What I Like","Bruno Mars",15002,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
168,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,14966,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
169,"Forget to Forget","SHY Martin",14959,https://open.spotify.com/track/4E5IBDRu8kJbzUv1qaZM1t
170,ร่มสีเทา,Whatcharawale,14909,https://open.spotify.com/track/6z56u8jPSSroDFrJVD5cMf
171,"รักน้องคนเดียวววว - เพลงประกอบภาพยนตร์ น้อง.พี่.ที่รัก",UrboyTJ,14617,https://open.spotify.com/track/1vYMSUrfHxmF4r5zPtdqEe
172,BOSS,NCT,14580,https://open.spotify.com/track/0ErzcmZ2gIwX7X0xSMQPix
173,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",14539,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
174,Thunder,"Imagine Dragons",14458,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
175,"First lady","Peck Palitchoke",14419,https://open.spotify.com/track/351T6pr9DCEYYoYEaPm8Ib
176,"Nice For What",Drake,14338,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
177,DNA,BTS,14317,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH
178,"REALLY REALLY - KR ver.",WINNER,14302,https://open.spotify.com/track/4Ve8XzRxQcAMyFWgqITHFk
179,ยังไม่รู้,"Better Weather",14280,https://open.spotify.com/track/2OQQPlUlrSKu2nOPMwTS2c
180,Photograph,"Ed Sheeran",14224,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
181,อธิษฐาน,Prem,14207,https://open.spotify.com/track/74p4LbrOxxxzM2xKokMk2x
182,Gashina,SUNMI,14170,https://open.spotify.com/track/0jFHMDRXxKaREor3hBEEST
183,Energetic,"Wanna One",14055,https://open.spotify.com/track/3NkkcnnKrNHv4AiGaPdD76
184,"So What",BTS,14044,https://open.spotify.com/track/4CvId64YZSB0RfRdfzPIQU
185,Reborn,"KIDS SEE GHOSTS",14015,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
186,Wolves,"Selena Gomez",13862,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
187,"Say You Won't Let Go","James Arthur",13767,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
188,"Koisuru Fortune Cookie คุกกี้เสี่ยงทาย",BNK48,13754,https://open.spotify.com/track/5OzKApzqDkOVg4P5jQlD8J
189,ยังคิดถึง...(Same),"Marc Tatchapon",13725,https://open.spotify.com/track/1OlInnJssr9pXY0Ooa0SDT
190,"วู่วาม - Unreleased Version","Season Five",13538,https://open.spotify.com/track/2nAUhnLMltzWOHCnjAUsGd
191,"How Long","Charlie Puth",13507,https://open.spotify.com/track/6wmAHw1szh5RCKSRjiXhPe
192,"Spring Day",BTS,13449,https://open.spotify.com/track/0WNGsQ1oAuHzNTk8jivBKW
193,"Call Out My Name","The Weeknd",13420,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
194,Mine,Bazzi,13360,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
195,Closer,"The Chainsmokers",13207,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
196,"피카부 Peek-A-Boo","Red Velvet",13177,https://open.spotify.com/track/42tFTth2jcF7iSo0RBjfJF
197,เพื่อนชื่อความเหงา,"Telex Telexs",13149,https://open.spotify.com/track/0BiYDH1JeVlh1XoZcsyQS2
198,รักโกรธ,"Season Five",13120,https://open.spotify.com/track/1rVsQiBov0b97U5ccZr0ty
199,เรื่องที่ขอ,Lula,13118,https://open.spotify.com/track/0zLzNTE4ADywFbtyDwBLUH
200,"วิ่งแบบพี่ตูน - Remix",Younggu,13008,https://open.spotify.com/track/5Rkz3ectrRdpJFvvrM7QC2
