,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
28,"Capital Letters","Hailee Steinfeld",42390,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
29,ที่เก่า,"Marc Tatchapon",41150,https://open.spotify.com/track/0xBShp4NOIh5ChC55Xj0zz
30,"Strawberries & Cigarettes","Troye Sivan",39959,https://open.spotify.com/track/2z7UKVsBdbA7HFPunDKDP4
31,"Never Be the Same","Camila Cabello",39659,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
32,Wolves,"Selena Gomez",38877,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
33,ผู้ช่วยที่ดีที่สุด,Polycat,38022,https://open.spotify.com/track/6dZzTJXuTR2WWtGOvHutOU
34,Mine,Bazzi,37833,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
35,Perfect,"Ed Sheeran",37266,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
36,"Love Lies (with Normani)",Khalid,37135,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
37,"Too Good At Goodbyes","Sam Smith",36970,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
38,"God's Plan",Drake,36298,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
39,"Lost In Japan","Shawn Mendes",35247,https://open.spotify.com/track/7wvYmO5QscgIDDT0eNwbYX
40,"Koisuru Fortune Cookie คุกกี้เสี่ยงทาย",BNK48,34740,https://open.spotify.com/track/5OzKApzqDkOVg4P5jQlD8J
41,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,34723,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
42,ถอย,Gliss,34547,https://open.spotify.com/track/3nJlzw6Gn33fitnoxJtLSj
43,อย่าร้องไห้,"Singto Numchok",34458,https://open.spotify.com/track/0S741gpnPQORvndXqMkGNX
44,พอ,"Atom Chanakan",32588,https://open.spotify.com/track/72KOmS4Af9IEFsT87TK1VQ
45,"All Falls Down (feat. Juliander)","Alan Walker",32574,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
46,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",31839,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
47,"จังหวะจะรัก - From “Heartbeat” Original Soundtrack","Violette Wautier",31826,https://open.spotify.com/track/1ux0god9zERqovPLrzRdBT
48,"Pray For Me (with Kendrick Lamar)","The Weeknd",31416,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
49,Thunder,"Imagine Dragons",29670,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
50,ถอนหายใจ,Mild,29240,https://open.spotify.com/track/1rve7sIFz7JVxwfrisKyP3
51,ฝืนตัวเองไม่เป็น,"Non Tanon",29130,https://open.spotify.com/track/0FlZM6SFefxfXzX68IpVxb
52,"Freaky Friday (feat. Chris Brown)","Lil Dicky",28084,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
53,Delicate,"Taylor Swift",27358,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
54,รักโกรธ,"Season Five",26738,https://open.spotify.com/track/1rVsQiBov0b97U5ccZr0ty
55,Shonichi,BNK48,25773,https://open.spotify.com/track/74sRRQQx5eRdYSA7eaBjvU
56,"Bad Boy","Red Velvet",25571,https://open.spotify.com/track/5GKwq4sO5ZHKuWaDmdwMQc
57,"Young Dumb & Broke",Khalid,25534,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
58,"นี่แหละความรัก (This is Love)","Peck Palitchoke",25482,https://open.spotify.com/track/13jEKU2J3JJPe3tpo8p4vY
59,"How Long","Charlie Puth",25309,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
60,ไม่เหมือนใคร,"D Gerrard",24811,https://open.spotify.com/track/39Mg8slCqS2tyaZUZ1cQ1M
61,Flames,"David Guetta",24705,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
62,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",23851,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
63,Attention,"Charlie Puth",23626,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
64,"Getting Over You",Lauv,23576,https://open.spotify.com/track/2BNkTvg1kHAAfGvqh56x5a
65,"คิดถึงจัง (มาหาหน่อย)","Oat Pramote",23559,https://open.spotify.com/track/63quSq4p0NagZdZI3ttb4f
66,หน้าหนาวที่แล้ว,"The Toys",23238,https://open.spotify.com/track/5mVeBv0bUZPJU7kPZcm594
67,"Remind Me to Forget",Kygo,23024,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
68,ผิดที่ฉัน,60Miles,22691,https://open.spotify.com/track/4BpTBsnrNfAeEMZruM4Rjl
69,โลกที่ไม่มีเธอ,PORTRAIT,22608,https://open.spotify.com/track/0fSl800MbFmlLs1aUxx7Z2
70,"ฝัง (ใน) ใจ",ETC.,22480,https://open.spotify.com/track/2sO402csNLrYEpiJXlZUCD
71,"Like I Do","David Guetta",22471,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
72,ทรมานตัวเอง,"Bell Supol",22064,https://open.spotify.com/track/5lRwWrPogCyocSL7SYogg8
73,"Something Just Like This","The Chainsmokers",21948,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
74,เจ็บจนไม่เข้าใจ,PORTRAIT,21447,https://open.spotify.com/track/4URCEQmgwuwaHiySIqGmIa
75,"There's Nothing Holdin' Me Back","Shawn Mendes",21272,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
76,"River (feat. Ed Sheeran)",Eminem,21216,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
77,"New Rules","Dua Lipa",21199,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
78,SAD!,XXXTENTACION,21075,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
79,"There for You","Martin Garrix",20791,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
80,"LOVE SCENARIO",iKON,20490,https://open.spotify.com/track/6qAzAmPBUpGrk7XADZHR5k
81,Alien,"Sabrina Carpenter",20471,https://open.spotify.com/track/0RUTnY2B3s05fZuCHsNaUP
82,"Shape of You","Ed Sheeran",20450,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
83,"Baby Don’t Stop",NCT,20348,https://open.spotify.com/track/1EYSS9Lp7a9f20C3FaOVgI
84,ไวน์,"Max Jenmana",20223,https://open.spotify.com/track/00Hj710RrsLX5s9bothwlW
85,ใช่หรือเปล่า,"เต้ ดาวิชญ์ กรีพลฤกษ์",19499,https://open.spotify.com/track/2SoropeYCGbI2G2yYF57gG
86,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",19364,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
87,"กว่าจักรวาล x Atom","Bird Thongchai",19144,https://open.spotify.com/track/2Akqcxo6AiquGYFcS5dmvT
88,"Strip That Down","Liam Payne",19138,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
89,"Everybody Hates Me","The Chainsmokers",18935,https://open.spotify.com/track/3pIigjAWkzwAonXpJ1fmSF
90,rockstar,"Post Malone",18803,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
91,Heaven,"Julia Michaels",18624,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
92,ดวงตะวัน,Scrubb,18496,https://open.spotify.com/track/15HFzUQVPTp1bNO94XqfKb
93,Naked,"James Arthur",17659,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
94,"So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix",17644,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
95,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",17467,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
96,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",17466,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
97,สารภาพ,Playground,17392,https://open.spotify.com/track/4Gjl7Z9S2LZEnWLeqQh67K
98,"Look Alive (feat. Drake)","BlocBoy JB",17095,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
99,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",17027,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
100,BOSS,NCT,16974,https://open.spotify.com/track/0ErzcmZ2gIwX7X0xSMQPix
101,Mama,"Jonas Blue",16765,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
102,Honest,Bazzi,16591,https://open.spotify.com/track/5ouNakSA4Ys0aJvoFBJtXn
103,"Slow Hands","Niall Horan",16579,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
104,"Put Me Back Together (feat. Kiiara)","Cheat Codes",16342,https://open.spotify.com/track/2zLIP4R6Yt3afkyh7uhmar
105,Wait,"Maroon 5",16152,https://open.spotify.com/track/4lUnFLtn8w3W76FiYDRzmO
106,"ปล่อย (Miss)","Clockwork Motionless",15960,https://open.spotify.com/track/7ihijRsdyrrQQR2iwSdibF
107,"I Miss You (feat. Julia Michaels)","Clean Bandit",15866,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
108,เพียงสบตา,Lydia,15816,https://open.spotify.com/track/0zU4dD3GRxUMp887xAoa76
109,"You Are The Reason","Calum Scott",15772,https://open.spotify.com/track/2VgJDTfkuwlm7WIHnvtRCQ
110,"ยังรู้สึก (Old Feeling)","Ink Waruntorn",15630,https://open.spotify.com/track/0ggTgd1SJIk539ZdC3LM6T
111,บทสุดท้าย,"BANKK CA$H",15358,https://open.spotify.com/track/0xpkfml0e404bgSA0C9U2T
112,TOUCH,NCT,15308,https://open.spotify.com/track/1mdEvT7X3Rs7vL75fRb8oo
113,ร้อยล้านวิว,Stamp,15226,https://open.spotify.com/track/2KKwNFzypGehPrAZCKc1HW
114,เผด็จเกิร์ล,"Tattoo Colour",15086,https://open.spotify.com/track/6dnXdI7OhOJYvVjlT6pR03
115,Flower,"Twopee Southside",15074,https://open.spotify.com/track/3Z1A584gUX1pxdlG3Oo8WT
116,1950,"King Princess",14976,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
117,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",14746,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
118,"Say You Won't Let Go","James Arthur",14687,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
119,"BBoom BBoom",MOMOLAND,14526,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto
120,คนที่แสนธรรมดา,Pause,14420,https://open.spotify.com/track/2cVpBnBvc8bhGDaSCFr6rV
121,"Sick Boy","The Chainsmokers",14190,https://open.spotify.com/track/2JfXj2TERIkHwJpnG9f8uX
122,ฤดู,Scrubb,14086,https://open.spotify.com/track/03wu8u9k1LtWdlXK4mOEcG
123,Photograph,"Ed Sheeran",13984,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
124,"Want You Back","5 Seconds of Summer",13976,https://open.spotify.com/track/2Pvr8rYuh5J8V7QglJhH6W
125,Everyday,Logic,13898,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
126,ยังคิดถึง...(Same),"Marc Tatchapon",13894,https://open.spotify.com/track/1OlInnJssr9pXY0Ooa0SDT
127,จดหมาย,"The Toys",13628,https://open.spotify.com/track/2wgGM5bNyPTVI2d7KHmmRw
128,"As If It's Your Last",BLACKPINK,13625,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
129,รถคันเก่า,"Atom Chanakan",13600,https://open.spotify.com/track/5tYSThnYOKQCEjtvFiGcL0
130,PLEASE,"Atom Chanakan",13297,https://open.spotify.com/track/60hF3gZXQ33xdAXXk6tE1x
131,"I Like Me Better",Lauv,13274,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
132,รักตัวเอง,"Room 39",13194,https://open.spotify.com/track/2rEV4Q9fHqZbecnNKHYoMJ
133,ผู้ชมที่ดี,MEAN,13186,https://open.spotify.com/track/14ukOd1Rxw8Fi1pqmiNXMa
134,"Denim Jacket","Maroon 5",13174,https://open.spotify.com/track/3mDb74AlIH6vtsGQrfE2th
135,"I PROMISE YOU (I.P.U.)","Wanna One",13159,https://open.spotify.com/track/4XGEp6uSVqsKz0dUX8n1tI
136,"รู้ยัง - Acoustic Live Session","Ton Thanasit",13079,https://open.spotify.com/track/6ZKJbL6CkzpDDYeY2SPjeQ
137,เหตุผลของคนหมดรัก,"Poppy ชัชชญา",13060,https://open.spotify.com/track/5l2ZAgQfsNLxmZCBu1DaEE
138,Fly,Marshmello,13001,https://open.spotify.com/track/2HO0uCyq8jOveEzvmo4JEu
139,"That's What I Like","Bruno Mars",12907,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
140,Unpredictable,"Olly Murs",12850,https://open.spotify.com/track/5Gz1PxujU62sfecQpB0Stm
141,GO,NCT,12805,https://open.spotify.com/track/741wqAxJIPwjHWLjyG2so6
142,Lullaby,R3HAB,12790,https://open.spotify.com/track/0DhkTGjEaIHaSxTfC14BFm
143,"Rewrite The Stars","Zac Efron",12688,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
144,ควันเหงา,"Opor Praput",12630,https://open.spotify.com/track/6a35EmpHEmpvzlMPZqI5Kw
145,"피카부 Peek-A-Boo","Red Velvet",12417,https://open.spotify.com/track/42tFTth2jcF7iSo0RBjfJF
146,"Stir Fry",Migos,12404,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
147,Closer,"The Chainsmokers",12369,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
148,"FLOWER ROAD",BIGBANG,12323,https://open.spotify.com/track/37DVuXUPIFPsYBmr6hBoxA
149,พบกันใหม่,Polycat,12196,https://open.spotify.com/track/4IKn1t0eZZzF5mji1vraVI
150,เป็นทุกอย่าง,"Room 39",12171,https://open.spotify.com/track/09zqmrjQokoAfQJ1WeLkFK
151,ลืมไปก่อน,"Buddha Bless",12070,https://open.spotify.com/track/6Rpj87GuuE59nij1NVmpzD
152,"Nothing to Regret",Robinson,11998,https://open.spotify.com/track/3C2xQqHVkhA1Ht17SzPRke
153,Girls,"The 1975",11936,https://open.spotify.com/track/5WSdMcWTKRdN1QYVJHJWxz
154,"Galaxy - Acoustic","D Gerrard",11850,https://open.spotify.com/track/5dTrxzGlg1Dnc9rpkOmg52
155,"Nobody Compares To You",Gryffin,11687,https://open.spotify.com/track/0W363qrIc4GwuwOqa0WAEO
156,Lullaby,Sigala,11684,https://open.spotify.com/track/5xzCzOAOfRi4DOttSzvznR
157,Stay,Zedd,11573,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
158,Anywhere,"Rita Ora",11570,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
159,"You're Not Missing Me","Chelsea Cutler",11560,https://open.spotify.com/track/7ahYQRrOQSXJ5OhsLnpfU8
160,BOOMERANG,"Wanna One",11509,https://open.spotify.com/track/0fAFOeAxAL5K8rZlLUMXQH
161,New,Daya,11500,https://open.spotify.com/track/7y4JznkAv2W3IKw9T1o2VK
162,"Labelle - Acoustic","Telex Telexs",11465,https://open.spotify.com/track/55dOUAyuTB3QWo5sKrpsFv
163,"Sorry Not Sorry","Demi Lovato",11458,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
164,"Lover Boy","Phum Viphurit",11414,https://open.spotify.com/track/2rd4FH1cSaWGc0ZiUaMbX9
165,แต่ยังคิดถึง,"Two Popetorn",11385,https://open.spotify.com/track/5RGCl0Gto9cyBoQurIN3zB
166,เอ๊ด-โอเค,"Blue Shade",11385,https://open.spotify.com/track/1iOCie7Pr0reKWfS6PkOMp
167,เรื่องที่ขอ,Lula,11351,https://open.spotify.com/track/6ZDl7YLiNjey9VOdEM3pok
168,ใช่มั้ย?,Oui,11288,https://open.spotify.com/track/3qT2ShdjiK8XmluCVvbYyl
169,"What Lovers Do (feat. SZA)","Maroon 5",11283,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
170,"Follow Your Fire",Kodaline,11281,https://open.spotify.com/track/5s9ZfQasBGM8YLNAhXx7or
171,"Ko Ko Bop",EXO,11266,https://open.spotify.com/track/5EzitieoPnjyKHAq0gfRMa
172,"Lemon - Drake Remix",N.E.R.D,11238,https://open.spotify.com/track/739vCwA3EpBSkk3uDsI2wB
173,เพื่อนรัก,"The Parkinson",11228,https://open.spotify.com/track/02ILnpL8IvIa9IQX7sSO9I
174,"Dusk Till Dawn - Radio Edit",ZAYN,11199,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
175,ยังไม่รู้,"Better Weather",11154,https://open.spotify.com/track/2OQQPlUlrSKu2nOPMwTS2c
176,ปล่อย,"Pop Pongkool",11124,https://open.spotify.com/track/5eVmR3LXaUuJ4dgXfwcvsx
177,แอบ,"Num KALA",11056,https://open.spotify.com/track/0Tuur5K2vAQ6N10W8vb0sU
178,"I'm Yours","Jason Mraz",11015,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
179,เมื่อวาน,"Oat Pramote",11013,https://open.spotify.com/track/0ZQoB8rzr8sK2Jvkc7rkfT
180,Believer,"Imagine Dragons",10894,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
181,"빨간 맛 Red Flavor","Red Velvet",10868,https://open.spotify.com/track/7nKQ5WAcjnG48knyLuo8gO
182,"I Wanna Know (feat. Bea Miller)",NOTD,10836,https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD
183,Silence,Marshmello,10810,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
184,"Playinwitme (feat. Kehlani)",KYLE,10797,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz
185,X,"Nicky Jam",10746,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
186,DNA,BTS,10724,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH
187,Energetic,"Wanna One",10428,https://open.spotify.com/track/3NkkcnnKrNHv4AiGaPdD76
188,"Plug Walk","Rich The Kid",10343,https://open.spotify.com/track/0gD6lWJhbXHWNVwQziSVvl
189,"Over My Head",Echosmith,10310,https://open.spotify.com/track/3haxUceS8i97BLoB7WH3Mj
190,"Bad Luck",Lipta,10308,https://open.spotify.com/track/2NsA7Fkd0hRQBS52GLeRAf
191,กอดที่ว่างเปล่า,"พีธ พีระ",10242,https://open.spotify.com/track/4kaR6uNseKjr5oQstzvd16
192,"Spring Day",BTS,10222,https://open.spotify.com/track/0WNGsQ1oAuHzNTk8jivBKW
193,Moonlight,XXXTENTACION,10181,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
194,Breathe,"Jax Jones",10145,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
195,"Super Far",LANY,10075,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E
196,"Best Part",H.E.R.,9858,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
197,Robbers,"The 1975",9832,https://open.spotify.com/track/73jVPicY2G9YHmzgjk69ae
198,ร่มสีเทา,Whatcharawale,9808,https://open.spotify.com/track/6z56u8jPSSroDFrJVD5cMf
199,ถ้าหาก,"Two Popetorn",9776,https://open.spotify.com/track/3o5FB7uyNadcadhKe3GP32
200,"Your Side Of The Bed",Loote,9733,https://open.spotify.com/track/4foROzWuWa3fED6jc6BjK1
