,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
133,ลืมไปก่อน,"Buddha Bless",12320,https://open.spotify.com/track/6Rpj87GuuE59nij1NVmpzD
134,"Lo Siento","SUPER JUNIOR",12223,https://open.spotify.com/track/2VVqxQhALecXvaArlZSVXr
135,รักในใจ,"Ruj Suparuj",12108,https://open.spotify.com/track/0Wr7RzL1czJGxPZDnikGFk
136,พบกันใหม่,Polycat,12055,https://open.spotify.com/track/4IKn1t0eZZzF5mji1vraVI
137,"Something Just Like This","The Chainsmokers",11780,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
138,"We Do (feat. Miranda Glory)",R3HAB,11750,https://open.spotify.com/track/3roMGtDfleE2N8M56E2WFs
139,BOSS,NCT,11720,https://open.spotify.com/track/0ErzcmZ2gIwX7X0xSMQPix
140,Always,"Gavin James",11650,https://open.spotify.com/track/3MQMBm2m3UqpT23doEOZc2
141,"Labelle - Acoustic","Telex Telexs",11642,https://open.spotify.com/track/55dOUAyuTB3QWo5sKrpsFv
142,Closer,"The Chainsmokers",11622,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
143,"Denim Jacket","Maroon 5",11613,https://open.spotify.com/track/3mDb74AlIH6vtsGQrfE2th
144,"เธอหนอเธอ (เพลงประกอบละคร บุพเพสันนิวาส)","Nan Vatiya",11551,https://open.spotify.com/track/5QX8KGEKkBiVPy8DecPqhV
145,Unpredictable,"Olly Murs",11551,https://open.spotify.com/track/5Gz1PxujU62sfecQpB0Stm
146,"Wasted Times","The Weeknd",11529,https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR
147,"Bad Luck",Lipta,11527,https://open.spotify.com/track/2NsA7Fkd0hRQBS52GLeRAf
148,"花요일 Blooming Day",EXO-CBX,11475,https://open.spotify.com/track/4kmp56RAtXEzHOANS0BaLX
149,รอยยิ้ม,Scrubb,11468,https://open.spotify.com/track/6ezEwX2eZRZlioqYaUPOKX
150,PLEASE,"Atom Chanakan",11199,https://open.spotify.com/track/60hF3gZXQ33xdAXXk6tE1x
151,"Best Part",H.E.R.,11186,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
152,Naked,"James Arthur",11139,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
153,Restart,"Room 39",11108,https://open.spotify.com/track/5gtXv0Ir0eolOIeDulhNZO
154,"Walk It Talk It",Migos,11106,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
155,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",11019,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
156,DNA,BTS,10976,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH
157,"Rewrite The Stars","Zac Efron",10953,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
158,จดหมาย,"The Toys",10916,https://open.spotify.com/track/2wgGM5bNyPTVI2d7KHmmRw
159,"I'm Yours","Jason Mraz",10863,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
160,"Drink About",Seeb,10800,https://open.spotify.com/track/2GGGm4MLQynB3I4E4ycIYC
161,"피카부 Peek-A-Boo","Red Velvet",10779,https://open.spotify.com/track/42tFTth2jcF7iSo0RBjfJF
162,"นี่แหละความรัก (This is Love)","Peck Palitchoke",10693,https://open.spotify.com/track/13jEKU2J3JJPe3tpo8p4vY
163,ถ้าหาก,"Two Popetorn",10674,https://open.spotify.com/track/3o5FB7uyNadcadhKe3GP32
164,"빨간 맛 Red Flavor","Red Velvet",10673,https://open.spotify.com/track/7nKQ5WAcjnG48knyLuo8gO
165,"Space For Two","Mr. Probz",10629,https://open.spotify.com/track/2vNyWYQtbrgOKcSG64SZMJ
166,"Everybody Hates Me","The Chainsmokers",10541,https://open.spotify.com/track/3pIigjAWkzwAonXpJ1fmSF
167,"Lover Boy","Phum Viphurit",10525,https://open.spotify.com/track/2rd4FH1cSaWGc0ZiUaMbX9
168,เพื่อนรัก,"The Parkinson",10521,https://open.spotify.com/track/02ILnpL8IvIa9IQX7sSO9I
169,Believer,"Imagine Dragons",10497,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
170,"Spring Day",BTS,10491,https://open.spotify.com/track/0WNGsQ1oAuHzNTk8jivBKW
171,เฉยเมย,YOUNGOHM,10437,https://open.spotify.com/track/6XPCoGblXqyvcyp31vzRyL
172,"Super Far",LANY,10413,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E
173,คนที่คุณก็รู้ว่าใคร,Stamp,10386,https://open.spotify.com/track/3usWyH1du9AWTTxUIMOh79
174,Ferrari,"Bebe Rexha",10359,https://open.spotify.com/track/41dykwc7XRMk44xgg8hykQ
175,"Dusk Till Dawn - Radio Edit",ZAYN,10353,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
176,"Sorry Not Sorry","Demi Lovato",10350,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
177,"Ko Ko Bop",EXO,10318,https://open.spotify.com/track/5EzitieoPnjyKHAq0gfRMa
178,"365 วันกับเครื่องบินกระดาษ",BNK48,10307,https://open.spotify.com/track/2S7cWEBrDeiSd4LF7PfBoT
179,"I Feel It Coming","The Weeknd",10299,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
180,"Thinking Out Loud","Ed Sheeran",10268,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
181,"Delicate - Recorded at The Tracking Room Nashville","Taylor Swift",10162,https://open.spotify.com/track/1Fj0T1XKuhRu7EZzJ7NJIK
182,เมื่อวาน,"Oat Pramote",10125,https://open.spotify.com/track/0ZQoB8rzr8sK2Jvkc7rkfT
183,"I PROMISE YOU (I.P.U.)","Wanna One",10108,https://open.spotify.com/track/4XGEp6uSVqsKz0dUX8n1tI
184,ร่มสีเทา,Whatcharawale,10107,https://open.spotify.com/track/6z56u8jPSSroDFrJVD5cMf
185,ยังไม่รู้,"Better Weather",10105,https://open.spotify.com/track/2OQQPlUlrSKu2nOPMwTS2c
186,Starboy,"The Weeknd",10093,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
187,กะทันหัน,"Fymme Bongkot",10079,https://open.spotify.com/track/71rZCPjOAU8WBlXYPHNgRu
188,"Don't Leave Me",BTS,10023,https://open.spotify.com/track/3zIG0WuI5RoJsFYnErkFDU
189,Wait,"Maroon 5",9965,https://open.spotify.com/track/4lUnFLtn8w3W76FiYDRzmO
190,"You're Not Missing Me","Chelsea Cutler",9900,https://open.spotify.com/track/7ahYQRrOQSXJ5OhsLnpfU8
191,ทำไมต้องรักเธอ,"Earn Piyada",9828,https://open.spotify.com/track/5IWMAHpNDXeKH0aZ0YHY70
192,TOUCH,NCT,9764,https://open.spotify.com/track/1mdEvT7X3Rs7vL75fRb8oo
193,"There's Nothing Holdin' Me Back","Shawn Mendes",9587,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
194,Energetic,"Wanna One",9586,https://open.spotify.com/track/3NkkcnnKrNHv4AiGaPdD76
195,"Let Go",BTS,9565,https://open.spotify.com/track/1OqDvYVDhJyFZny7XlfIyZ
196,"Finest Hour (feat. Abir)","Cash Cash",9534,https://open.spotify.com/track/0p0ljM6RxgpGt7wthGqBZa
197,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",9520,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
198,"Let Her Go",Passenger,9480,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
199,"วู่วาม - Unreleased Version","Season Five",9472,https://open.spotify.com/track/2nAUhnLMltzWOHCnjAUsGd
200,"One I Love",BATE,9445,https://open.spotify.com/track/7yqkSfpsdd0R1mMlOQ7t3b
