,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
44,"คิดถึงจัง (มาหาหน่อย)","Oat Pramote",47560,https://open.spotify.com/track/63quSq4p0NagZdZI3ttb4f
45,"FAKE LOVE",BTS,47181,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
46,"Happy Now",Zedd,46750,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
47,"Answer : Love Myself",BTS,46747,https://open.spotify.com/track/4eVkn18rN4GguUWOsR6Use
48,"Serendipity (Full Length Edition)",BTS,46560,https://open.spotify.com/track/5cQB9fbuQCz4muQUFkv3rR
49,Escape,"Moving and Cut",46556,https://open.spotify.com/track/3QNcZFnVawSjecRnWDd15O
50,แอบบอกรัก,Jaonaay,44811,https://open.spotify.com/track/1xJP5BQBwQRl59B6EGcujF
51,Epiphany,BTS,44542,https://open.spotify.com/track/7L8hkKW4hnemNfuOfEZcle
52,เกาะสวาทหาดสวรรค์,"Gavin D",43687,https://open.spotify.com/track/193BjzeSedC42I3ydg1SyF
53,"LOVE SCENARIO",iKON,42494,https://open.spotify.com/track/6qAzAmPBUpGrk7XADZHR5k
54,"Thru These Tears",LANY,42338,https://open.spotify.com/track/4gB61mP4tNChn4LgfquMhi
55,"I Don't Wanna Love You Anymore",LANY,42279,https://open.spotify.com/track/1NEV2pt7AJSHWadhfCZ48t
56,ไม่มีเธอไม่ตาย,"Gam Wichayanee",41713,https://open.spotify.com/track/6mUclBcqOp65gflMeu2UWR
57,ฟัง,SIN,41194,https://open.spotify.com/track/6RjwqDSAllo8d9EfDEK5IV
58,ไม่ให้เธอหายไป,"Earth Patravee",40725,https://open.spotify.com/track/1ue2yCGLgvUKnfqQaXN0cb
59,"Trivia 起 : Just Dance",BTS,40526,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc
60,ได้รักเธอก็ดีแค่ไหน,"Namm Ronnadet",39650,https://open.spotify.com/track/2lSvJxId9XNMhorM39YAt9
61,"Be Alright","Dean Lewis",39246,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
62,ฝันหวานอายจูบ,Stamp,37842,https://open.spotify.com/track/10DSYghyBjAYJa8iCvdRDv
63,เกลียด,"The Yers",37754,https://open.spotify.com/track/6iXBlrBFuV6W3jExGuWy6f
64,"Lover Boy","Phum Viphurit",37261,https://open.spotify.com/track/2rd4FH1cSaWGc0ZiUaMbX9
65,"As If It's Your Last",BLACKPINK,37162,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
66,04:00,"The Toys",36589,https://open.spotify.com/track/3h7TbK7x7yxJavEZydbOzX
67,"Trivia 承 : Love",BTS,36153,https://open.spotify.com/track/6aHCXTCkPiB4zgXKpB7BHS
68,"REALLY - KR Ver.",BLACKPINK,36091,https://open.spotify.com/track/7AWtaOSb7cgi16wJr3mkuf
69,DNA,BTS,35837,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH
70,Rise,"Jonas Blue",35811,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
71,"The Truth Untold",BTS,35440,https://open.spotify.com/track/48XfojJC87VKLlUotYV0Gm
72,"SEE U LATER - KR Ver.",BLACKPINK,35117,https://open.spotify.com/track/514mQDPkXmPzsYwGNmkBJZ
73,"Crying Over You ◐",HONNE,34513,https://open.spotify.com/track/7i1pavASRUZk62ejaUIESa
74,"HANN (Alone)",(G)I-DLE,34369,https://open.spotify.com/track/7gr57cYekMWriyJYbT7oZ4
75,"Me & You ◑",HONNE,33451,https://open.spotify.com/track/1ITJTMrS4cx8zdlI7DdSoo
76,ฝืนตัวเองไม่เป็น,"Non Tanon",33235,https://open.spotify.com/track/0FlZM6SFefxfXzX68IpVxb
77,"SICKO MODE","Travis Scott",32794,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
78,"Magic Shop",BTS,32276,https://open.spotify.com/track/22ryCgQttpV7oCrn7llGRu
79,"แบตสำรอง (POWER BANK)","Boy Peacemaker",31716,https://open.spotify.com/track/7bQDFcUedFgkqIxqugAJLj
80,ร้อยล้านวิว,Stamp,31715,https://open.spotify.com/track/2KKwNFzypGehPrAZCKc1HW
81,รู้ทั้งรู้,OG-ANIC,31393,https://open.spotify.com/track/0KnDJSGxu03x8idlKLKKki
82,"Shape of You","Ed Sheeran",31275,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
83,"I'm a Mess","Bebe Rexha",30690,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
84,พอ,"Atom Chanakan",30549,https://open.spotify.com/track/72KOmS4Af9IEFsT87TK1VQ
85,บางครั้งแค่บางครั้ง,electric.neon.lamp,30499,https://open.spotify.com/track/4AL8A0VMt0RktnDjZQ6y9Y
86,มีแฟน'ยัง,"LOTTE Thakorn",30464,https://open.spotify.com/track/63ZR6CaIe8mYwgg8vEWxTQ
87,"8 Letters","Why Don't We",29844,https://open.spotify.com/track/6AkFxZzBfyzV5RF7mGkASM
88,ผิดที่ฉัน,60Miles,29417,https://open.spotify.com/track/65SM4x81LohlqhSVFqITWd
89,แค่เราไม่ได้รักกัน,Indigo,28493,https://open.spotify.com/track/7Fi43HjA5FTTCPOj2wai00
90,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",28457,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
91,Natural,"Imagine Dragons",28442,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
92,ไม่ตอบ,UrboyTJ,28136,https://open.spotify.com/track/2MezCXpLYYWcShseflM6NB
93,"Solo (feat. Demi Lovato)","Clean Bandit",28114,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
94,ไม่เหมือนใคร,"D Gerrard",28095,https://open.spotify.com/track/39Mg8slCqS2tyaZUZ1cQ1M
95,"Bad Boy","Red Velvet",27963,https://open.spotify.com/track/5GKwq4sO5ZHKuWaDmdwMQc
96,รองเท้าเก่า,"Tattoo Colour",27856,https://open.spotify.com/track/3Eu82PdSTJ8whj8KFJj4au
97,"Taste (feat. Offset)",Tyga,27680,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
98,"Airplane pt.2",BTS,27428,https://open.spotify.com/track/1trFxVLL8WKhYap543e74l
99,Darkside,"Alan Walker",27353,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
100,"Body (feat. brando)","Loud Luxury",27339,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
101,อย่าทำอย่างนั้น,PORTRAIT,27165,https://open.spotify.com/track/1tMotuXLRwAZYpRfz4oAMx
102,"BOOMBAYAH - KR Ver.",BLACKPINK,26870,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt
103,"In My Mind",Dynoro,26834,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
104,Youngblood,"5 Seconds of Summer",26602,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
105,เบอร์มาดิ,P-Hot,26504,https://open.spotify.com/track/740TQSOivzfTgFYcMPWbnf
106,"ไม่มีคำสัญญา (เพลงประกอบละคร The Gifted นักเรียนพลังกิฟต์)","Chart Suchart",26122,https://open.spotify.com/track/5uaOLfOwag7ICZuezD4H7X
107,"no tears left to cry","Ariana Grande",26088,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
108,ใจเย็นเย็น,Clash,25942,https://open.spotify.com/track/16alky6DYKkpbkKOtAtzTU
109,"Intro: Singularity",BTS,25763,https://open.spotify.com/track/6ePyl2ns4b7MVYhjsj32ZK
110,BAAM,MOMOLAND,25424,https://open.spotify.com/track/4Is1b37KJY9XVCgzp81FBW
111,"PLAYING WITH FIRE - KR Ver.",BLACKPINK,25303,https://open.spotify.com/track/5OepnJhqZoyJN8qWo2LZzy
112,"Outro: Tear",BTS,25169,https://open.spotify.com/track/5p10VwQ8LRoyTc8LFrvPw6
113,เจ็บจนไม่เข้าใจ,PORTRAIT,24854,https://open.spotify.com/track/4URCEQmgwuwaHiySIqGmIa
114,"Let Me",ZAYN,24836,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
115,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,24810,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
116,"Dance The Night Away",TWICE,24220,https://open.spotify.com/track/281tmNk46TBQS9ACYMLYyA
117,Anpanman,BTS,24190,https://open.spotify.com/track/4lRwa7PKcGIuJMwtPIYKdy
118,Thunderclouds,Sia,24144,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
119,PLEASE,"Atom Chanakan",24008,https://open.spotify.com/track/60hF3gZXQ33xdAXXk6tE1x
120,จูบ,Illslick,23823,https://open.spotify.com/track/6RvSPE7NJCkzSrc7rn5OOC
121,โคตรจะภักดี,O-Pavee,23803,https://open.spotify.com/track/5HEUm9PnNxzZAIbThvehky
122,"What is Love?",TWICE,23766,https://open.spotify.com/track/5Ek40FyMPprcvtyZDjqylX
123,"Rollin' Rollin'","Love Potion",23683,https://open.spotify.com/track/3Ds44Sf36tCFKmkV1IDr88
124,"Strawberries & Cigarettes","Troye Sivan",23391,https://open.spotify.com/track/2z7UKVsBdbA7HFPunDKDP4
125,"I Like Me Better",Lauv,23322,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
126,"Better Now","Post Malone",23213,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
127,"WHISTLE - KR Ver.",BLACKPINK,23072,https://open.spotify.com/track/67BbMuItfrHmaNqDxBPF7c
128,Havana,"Camila Cabello",22908,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
129,เป็นทุกอย่าง,"Room 39",22753,https://open.spotify.com/track/09zqmrjQokoAfQJ1WeLkFK
130,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",22587,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
131,dimple,BTS,22576,https://open.spotify.com/track/3ryjLm3oupIjJFGc39naNi
132,"Lucid Dreams","Juice WRLD",22568,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
133,รถคันเก่า,"Atom Chanakan",22295,https://open.spotify.com/track/5tYSThnYOKQCEjtvFiGcL0
134,"Side Effects (feat. Emily Warren)","The Chainsmokers",22268,https://open.spotify.com/track/3OtQmFLS5b3pTgIf44GQFJ
135,everytime,"Ariana Grande",22198,https://open.spotify.com/track/0WdR2AyLW1Drd3OUdwezM0
136,"BBoom BBoom",MOMOLAND,21817,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto
137,"The Middle",Zedd,21693,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
138,"Aow La Woii","Twopee Southside",21547,https://open.spotify.com/track/5CVG6LsBNhEkDpVzXOaqMq
139,"Go Go",BTS,21449,https://open.spotify.com/track/5nq1uTNIR1cBR72T87viS0
140,"Ocean (feat. Khalid)","Martin Garrix",21381,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
141,รู้ดีว่าไม่ดี,Getsunova,21193,https://open.spotify.com/track/37LAaRNSnB6b1T2ckX6VSk
142,Rumor,"H.I.N.P (Hot Issue of Ntl. Producers)",21100,https://open.spotify.com/track/7jctPW5gAlj07A69fzS8m1
143,LATATA,(G)I-DLE,21063,https://open.spotify.com/track/2ezKXygNO30pXyDQXkm6oD
144,"Best Of Me",BTS,21045,https://open.spotify.com/track/2tdq0CeAGSfhI2l4Gwkvgx
145,"High On Life (feat. Bonn)","Martin Garrix",20981,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
146,SAD!,XXXTENTACION,20969,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
147,"Bye Bye",P-Hot,20860,https://open.spotify.com/track/08oX4H0Td1Fza9eBXzmojN
148,Patient,"Charlie Puth",20776,https://open.spotify.com/track/2ZrHbO88rM6Ijeg0aJmSzl
149,Connection,OneRepublic,20754,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
150,Shine,PENTAGON,20718,https://open.spotify.com/track/7nkp1uuSbKkoxMvEs8cSw0
151,บทสนทนาของคนอื่น,Stoondio,20599,https://open.spotify.com/track/2UjtUtjMHd2hbUBAAvFR3d
152,"Outro: Her",BTS,20581,https://open.spotify.com/track/3l8yQMdniG6Os8gUBNXV57
153,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",20463,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
154,"Psycho (feat. Ty Dolla $ign)","Post Malone",20201,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
155,Perfect,"Ed Sheeran",20083,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
156,"PICK ME","PRODUCE 48",19963,https://open.spotify.com/track/1LShDXXs40R8bQFNBBupI3
157,"ปล่อย (Miss)","Clockwork Motionless",19942,https://open.spotify.com/track/7ihijRsdyrrQQR2iwSdibF
158,"Jackie Chan",Tiësto,19834,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
159,Somebody,"The Chainsmokers",19678,https://open.spotify.com/track/6H0Ai73WGIOFoGm5zmbdx1
160,"Tie Me Down (with Elley Duhé)",Gryffin,19524,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP
161,"New Rules","Dua Lipa",19500,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
162,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",19492,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
163,"MIC Drop (Steve Aoki Remix) [Full Length Edition]",BTS,19273,https://open.spotify.com/track/75scDPqGs75FotglJSoOI2
164,FRIENDS,Marshmello,19211,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
165,"Right Now","Nick Jonas",19203,https://open.spotify.com/track/43wzy7JxMEfvCh8ZFeZKYk
166,"I Like It","Cardi B",18967,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
167,ไวน์,"Max Jenmana",18891,https://open.spotify.com/track/00Hj710RrsLX5s9bothwlW
168,"Too Good At Goodbyes","Sam Smith",18876,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
169,แค่อีกครั้งเดียว,"De Flamingo",18851,https://open.spotify.com/track/5mBmQdFk0MIPBaASLNyhyA
170,"피카부 Peek-A-Boo","Red Velvet",18778,https://open.spotify.com/track/42tFTth2jcF7iSo0RBjfJF
171,Egotistic,Mamamoo,18739,https://open.spotify.com/track/5Z4aqpT39KpY8gbHoJWdou
172,"FAKE LOVE (Rocking Vibe Mix)",BTS,18372,https://open.spotify.com/track/3cn6cFQYrUBkKOX8kQ6oiN
173,"Paris in the Rain",Lauv,18312,https://open.spotify.com/track/41CgzGD7xlgnJe14R4cqkL
174,Closer,"The Chainsmokers",18198,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
175,"DNA (Pedal 2 LA Mix)",BTS,18044,https://open.spotify.com/track/3MpwwsTFVtbEunR1dUMJUc
176,"Born To Be Yours",Kygo,17948,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
177,"Still New York",MAX,17858,https://open.spotify.com/track/4txpZk7WSjV1dsZAw5WYcT
178,Shotgun,"George Ezra",17813,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
179,"Young Dumb & Broke",Khalid,17717,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
180,Attention,"Charlie Puth",17650,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
181,Restart,"Room 39",17628,https://open.spotify.com/track/5gtXv0Ir0eolOIeDulhNZO
182,ติดตลก,"Oat Pramote",17553,https://open.spotify.com/track/6YYcwUa7auypfzwUZoNEGY
183,Flower,"Twopee Southside",17443,https://open.spotify.com/track/3Z1A584gUX1pxdlG3Oo8WT
184,"See You Again","The Promise",17439,https://open.spotify.com/track/3sgWdFinHUvrR4E8rDZebb
185,ร่มสีเทา,Whatcharawale,17315,https://open.spotify.com/track/6z56u8jPSSroDFrJVD5cMf
186,IDGAF,"Dua Lipa",17302,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
187,"เหนื่อยเกินไปไหม (Tired)(เพลงประกอบซีรีส์ The Judgement Like ได้เรื่อง)","GENA DESOUZA",17278,https://open.spotify.com/track/4OZpHIlRtdsCP7hbTktvX9
188,หน่วง,"Room 39",17158,https://open.spotify.com/track/1DwuRmCQZ3YHfUrZZUJHcu
189,"빨간 맛 Red Flavor","Red Velvet",17157,https://open.spotify.com/track/7nKQ5WAcjnG48knyLuo8gO
190,ลืมไปก่อน,"Buddha Bless",17106,https://open.spotify.com/track/4FqihJCXbisi7QYobU7ff6
191,พบกันใหม่,Polycat,17105,https://open.spotify.com/track/4IKn1t0eZZzF5mji1vraVI
192,"MIC Drop",BTS,17089,https://open.spotify.com/track/2SYa5Lx1uoCvyDIW4oee9b
193,หมายความว่าอะไร,MEAN,17087,https://open.spotify.com/track/63rLjQUFTxemPqACev1by7
194,ฝันซ้อนฝัน,Illslick,16843,https://open.spotify.com/track/6R06J1cx91oks7JMyr8M9Q
195,1000%,SummerWish,16751,https://open.spotify.com/track/6mjHsAUoJvB25sd2uvYTdA
196,"I'm Yours","Jason Mraz",16685,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
197,"God's Plan",Drake,16680,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
198,"All I Am","Jess Glynne",16576,https://open.spotify.com/track/6X6SdJzxyw7GzxwP2fr9WV
199,"Oh My!",SEVENTEEN,16479,https://open.spotify.com/track/4JViGq60SvqtQXI3WK0OLS
200,"To Reach You","Memory Fabricators",16430,https://open.spotify.com/track/39vr6WFmhE3juhrcDkQ9fu
