,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
23,กำลังจะ,Illslick,64709,https://open.spotify.com/track/18kwPdB3Bx8n9Mk4YsO6LT
24,"Day 1 ◑",HONNE,64370,https://open.spotify.com/track/7AWZvcyaSBxRzaBJcHf9XL
25,"KILLING ME",iKON,62378,https://open.spotify.com/track/27kB4qLUCV8nZd2eOgj1Tk
26,ถ้าฉันหายไป(Skyline),"Earth Patravee",61153,https://open.spotify.com/track/0goff2JabkZTEq1yKeyoM8
27,พอจะรู้,meyou.,58087,https://open.spotify.com/track/4p4SOBQ0fxHYluEcba6Xrq
28,ไม่ให้เธอหายไป,"Earth Patravee",57710,https://open.spotify.com/track/1ue2yCGLgvUKnfqQaXN0cb
29,"Galaxy (feat. Kob The X Factor)","D Gerrard",56462,https://open.spotify.com/track/0yO5RrszdEpqXhDwyhP6nX
30,เท่าไหร่ไม่จำ,Potato,56305,https://open.spotify.com/track/5zRMhQ21pWGN0rPxAS4QkI
31,"Eastside (with Halsey & Khalid)","benny blanco",55323,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
32,2002,Anne-Marie,53113,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
33,ใจเย็น,Image,50667,https://open.spotify.com/track/5HoTeTzdfAataCZ0piQyAv
34,"God is a woman","Ariana Grande",50664,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
35,แอบบอกรัก,Jaonaay,49671,https://open.spotify.com/track/1xJP5BQBwQRl59B6EGcujF
36,"คิดถึงจัง (มาหาหน่อย)","Oat Pramote",49347,https://open.spotify.com/track/63quSq4p0NagZdZI3ttb4f
37,Escape,"Moving and Cut",48736,https://open.spotify.com/track/3QNcZFnVawSjecRnWDd15O
38,"LOVE SCENARIO",iKON,48635,https://open.spotify.com/track/6qAzAmPBUpGrk7XADZHR5k
39,"Happy Now",Zedd,46710,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
40,"Lover Boy 88",88rising,46262,https://open.spotify.com/track/2vRDFgdJiILUdDOLL8hLH3
41,ฟัง,SIN,45891,https://open.spotify.com/track/6RjwqDSAllo8d9EfDEK5IV
42,"SEE U LATER - KR Ver.",BLACKPINK,45720,https://open.spotify.com/track/514mQDPkXmPzsYwGNmkBJZ
43,"REALLY - KR Ver.",BLACKPINK,45666,https://open.spotify.com/track/7AWtaOSb7cgi16wJr3mkuf
44,ไม่มีเธอไม่ตาย,"Gam Wichayanee",45488,https://open.spotify.com/track/6mUclBcqOp65gflMeu2UWR
45,"Bye Bye",P-Hot,44144,https://open.spotify.com/track/08oX4H0Td1Fza9eBXzmojN
46,"Thru These Tears",LANY,43841,https://open.spotify.com/track/4gB61mP4tNChn4LgfquMhi
47,ก็ดี..,Ironboy,43412,https://open.spotify.com/track/1KlpMWDwKBA0HTysXfvjjh
48,ไม่ตอบ,UrboyTJ,42472,https://open.spotify.com/track/2MezCXpLYYWcShseflM6NB
49,ฝันหวานอายจูบ,Stamp,41498,https://open.spotify.com/track/10DSYghyBjAYJa8iCvdRDv
50,"As If It's Your Last",BLACKPINK,40672,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
51,"ภูเขาบังเส้นผม feat. TWOPEE",Stamp,40526,https://open.spotify.com/track/5kHLmBd3GTMIFhWdD3berA
52,Rise,"Jonas Blue",39933,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
53,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",38921,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
54,เกาะสวาทหาดสวรรค์,"Gavin D",38875,https://open.spotify.com/track/193BjzeSedC42I3ydg1SyF
55,Darkside,"Alan Walker",38626,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
56,เกลียด,"The Yers",38531,https://open.spotify.com/track/6iXBlrBFuV6W3jExGuWy6f
57,04:00,"The Toys",38264,https://open.spotify.com/track/3h7TbK7x7yxJavEZydbOzX
58,"Shape of You","Ed Sheeran",37339,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
59,"Aow La Woii","Twopee Southside",37051,https://open.spotify.com/track/5CVG6LsBNhEkDpVzXOaqMq
60,แด่ศาลที่เคารพ,"น้อย พรู",36872,https://open.spotify.com/track/6n0rmCVUHJs7gERNwjcIjW
61,จูบ,Illslick,36700,https://open.spotify.com/track/6RvSPE7NJCkzSrc7rn5OOC
62,ฝืนตัวเองไม่เป็น,"Non Tanon",36106,https://open.spotify.com/track/0FlZM6SFefxfXzX68IpVxb
63,ร้อยล้านวิว,Stamp,34571,https://open.spotify.com/track/2KKwNFzypGehPrAZCKc1HW
64,"SICKO MODE","Travis Scott",34134,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
65,มีแฟน'ยัง,"LOTTE Thakorn",33649,https://open.spotify.com/track/63ZR6CaIe8mYwgg8vEWxTQ
66,BAAM,MOMOLAND,33395,https://open.spotify.com/track/4Is1b37KJY9XVCgzp81FBW
67,ไม่เหมือนใคร,"D Gerrard",33227,https://open.spotify.com/track/39Mg8slCqS2tyaZUZ1cQ1M
68,"Solo (feat. Demi Lovato)","Clean Bandit",33161,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
69,"FAKE LOVE",BTS,33145,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
70,"Dance The Night Away",TWICE,32445,https://open.spotify.com/track/281tmNk46TBQS9ACYMLYyA
71,"Strawberries & Cigarettes","Troye Sivan",32200,https://open.spotify.com/track/2z7UKVsBdbA7HFPunDKDP4
72,ผิดที่ฉัน,60Miles,31016,https://open.spotify.com/track/65SM4x81LohlqhSVFqITWd
73,"I'm a Mess","Bebe Rexha",30929,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
74,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",30793,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
75,"Bad Boy","Red Velvet",30654,https://open.spotify.com/track/5GKwq4sO5ZHKuWaDmdwMQc
76,"กลัวแฟน (feat. เจนนิเฟอร์ คิ้ม)","D Gerrard",30078,https://open.spotify.com/track/4Vde58gbp3MXOCT4Kly18e
77,อย่าทำอย่างนั้น,PORTRAIT,30034,https://open.spotify.com/track/1tMotuXLRwAZYpRfz4oAMx
78,พอ,"Atom Chanakan",29882,https://open.spotify.com/track/72KOmS4Af9IEFsT87TK1VQ
79,"Born To Be Yours",Kygo,29435,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
80,"Ocean (feat. Khalid)","Martin Garrix",29428,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
81,"Be Alright","Dean Lewis",29256,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
82,แค่เราไม่ได้รักกัน,Indigo,29164,https://open.spotify.com/track/7Fi43HjA5FTTCPOj2wai00
83,"Taste (feat. Offset)",Tyga,28346,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
84,รู้ทั้งรู้,OG-ANIC,28276,https://open.spotify.com/track/0KnDJSGxu03x8idlKLKKki
85,"Me & You ◑",HONNE,28131,https://open.spotify.com/track/2mDeWOqdFJLV2zsrTCPG0T
86,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,28103,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
87,"PLAYING WITH FIRE - KR Ver.",BLACKPINK,28090,https://open.spotify.com/track/5OepnJhqZoyJN8qWo2LZzy
88,"Better Now","Post Malone",27688,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
89,"BOOMBAYAH - KR Ver.",BLACKPINK,27532,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt
90,เป็นทุกอย่าง,"Room 39",27129,https://open.spotify.com/track/09zqmrjQokoAfQJ1WeLkFK
91,"อยู่ดีๆก็… (feat. Youngohm)",Wonderframe,26998,https://open.spotify.com/track/0b9JDLbAgCazIwPSWj6DNL
92,Youngblood,"5 Seconds of Summer",26814,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
93,เบอร์มาดิ,P-Hot,26125,https://open.spotify.com/track/740TQSOivzfTgFYcMPWbnf
94,โคตรจะภักดี,O-Pavee,25622,https://open.spotify.com/track/5HEUm9PnNxzZAIbThvehky
95,"In My Mind",Dynoro,25606,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
96,"WHISTLE - KR Ver.",BLACKPINK,25531,https://open.spotify.com/track/67BbMuItfrHmaNqDxBPF7c
97,เจ็บจนไม่เข้าใจ,PORTRAIT,25383,https://open.spotify.com/track/4URCEQmgwuwaHiySIqGmIa
98,"What is Love?",TWICE,24855,https://open.spotify.com/track/5Ek40FyMPprcvtyZDjqylX
99,"BBoom BBoom",MOMOLAND,24750,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto
100,Connection,OneRepublic,24519,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
101,"Body (feat. brando)","Loud Luxury",24427,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
102,Havana,"Camila Cabello",24391,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
103,"Let Me",ZAYN,24201,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
104,SAD!,XXXTENTACION,23885,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
105,"I'm Ok","Peck Palitchoke",23515,https://open.spotify.com/track/5tW7B5huLVxffQAHEZ3lCO
106,Patient,"Charlie Puth",23218,https://open.spotify.com/track/2ZrHbO88rM6Ijeg0aJmSzl
107,"My Pace","Stray Kids",23052,https://open.spotify.com/track/4giQE1WslvC0WH412UVLYB
108,Egotistic,Mamamoo,22954,https://open.spotify.com/track/5Z4aqpT39KpY8gbHoJWdou
109,"Side Effects (feat. Emily Warren)","The Chainsmokers",22898,https://open.spotify.com/track/5yNEdBlZMxpcVtGKz5NFk5
110,"Lucid Dreams","Juice WRLD",22854,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
111,"8 Letters","Why Don't We",22481,https://open.spotify.com/track/6AkFxZzBfyzV5RF7mGkASM
112,"The Middle",Zedd,22435,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
113,Natural,"Imagine Dragons",22433,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
114,LATATA,(G)I-DLE,22235,https://open.spotify.com/track/2ezKXygNO30pXyDQXkm6oD
115,"Jackie Chan",Tiësto,22205,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
116,STARGAZING,"Travis Scott",22015,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
117,Perfect,"Ed Sheeran",21957,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
118,"Psycho (feat. Ty Dolla $ign)","Post Malone",21625,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
119,PLEASE,"Atom Chanakan",21220,https://open.spotify.com/track/60hF3gZXQ33xdAXXk6tE1x
120,"New Rules","Dua Lipa",20987,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
121,"I Like It","Cardi B",20734,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
122,"ปล่อย (Miss)","Clockwork Motionless",20633,https://open.spotify.com/track/7ihijRsdyrrQQR2iwSdibF
123,"피카부 Peek-A-Boo","Red Velvet",20600,https://open.spotify.com/track/42tFTth2jcF7iSo0RBjfJF
124,"Let's See What The Night Can Do","Jason Mraz",20580,https://open.spotify.com/track/3dglCYsVMjPbDlU2CC9Vq7
125,Shine,PENTAGON,20522,https://open.spotify.com/track/7nkp1uuSbKkoxMvEs8cSw0
126,"빨간 맛 Red Flavor","Red Velvet",20521,https://open.spotify.com/track/7nKQ5WAcjnG48knyLuo8gO
127,"Too Good At Goodbyes","Sam Smith",20490,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
128,ไม่อยากนอนคนเดียว,UrboyTJ,20443,https://open.spotify.com/track/0fSazDDY9rf20oxxfMopgP
129,FRIENDS,Marshmello,20350,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
130,"PICK ME","PRODUCE 48",20206,https://open.spotify.com/track/1LShDXXs40R8bQFNBBupI3
131,รถคันเก่า,"Atom Chanakan",20194,https://open.spotify.com/track/5tYSThnYOKQCEjtvFiGcL0
132,"Sunny Summer",GFRIEND,19858,https://open.spotify.com/track/7IE8eERSpTC9Jaw3arl99B
133,Thunderclouds,Sia,19793,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
134,Animal,"Troye Sivan",19686,https://open.spotify.com/track/0eYP6uVKRanxz52OW1MAPR
135,ไวน์,"Max Jenmana",19679,https://open.spotify.com/track/00Hj710RrsLX5s9bothwlW
136,"Only You (with Little Mix)","Cheat Codes",19435,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
137,Attention,"Charlie Puth",18960,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
138,"Oh My!",SEVENTEEN,18933,https://open.spotify.com/track/4JViGq60SvqtQXI3WK0OLS
139,"God's Plan",Drake,18918,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
140,"Too Much (feat. Timbaland)",ZAYN,18816,https://open.spotify.com/track/7jhlKPpAUqgV1m6AOTO19U
141,Somebody,"The Chainsmokers",18691,https://open.spotify.com/track/6mWDwN58PgiPiDXkfSfB4J
142,"no tears left to cry","Ariana Grande",18521,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
143,Closer,"The Chainsmokers",18480,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
144,"Still New York",MAX,18463,https://open.spotify.com/track/4txpZk7WSjV1dsZAw5WYcT
145,แค่อีกครั้งเดียว,"De Flamingo",18451,https://open.spotify.com/track/5mBmQdFk0MIPBaASLNyhyA
146,"High On Life (feat. Bonn)","Martin Garrix",18429,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
147,"Bad Boy - (English Version) [Bonus Track]","Red Velvet",18317,https://open.spotify.com/track/78HD9IN4cKE1MMHWeVJPWh
148,"Young Dumb & Broke",Khalid,18265,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
149,"Paris in the Rain",Lauv,18239,https://open.spotify.com/track/41CgzGD7xlgnJe14R4cqkL
150,Enemies,Lauv,18106,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF
151,"The Truth Untold",BTS,17894,https://open.spotify.com/track/48XfojJC87VKLlUotYV0Gm
152,หน่วง,"Room 39",17852,https://open.spotify.com/track/1DwuRmCQZ3YHfUrZZUJHcu
153,"Feels So Good ◑",HONNE,17768,https://open.spotify.com/track/5UV4u1vdRO9zvsqe1rjNBO
154,Restart,"Room 39",17713,https://open.spotify.com/track/5gtXv0Ir0eolOIeDulhNZO
155,"Alarms (สวัสดีวันจันทร์)",F.HERO,17622,https://open.spotify.com/track/6VZLmgi2TRRFzxHvbMF0ns
156,IDGAF,"Dua Lipa",17615,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
157,Flower,"Twopee Southside",17475,https://open.spotify.com/track/3Z1A584gUX1pxdlG3Oo8WT
158,ลืมไปก่อน,"Buddha Bless",17429,https://open.spotify.com/track/4FqihJCXbisi7QYobU7ff6
159,ร่มสีเทา,Whatcharawale,17320,https://open.spotify.com/track/6z56u8jPSSroDFrJVD5cMf
160,"Way Back Home",SHAUN,17294,https://open.spotify.com/track/3NxuezMdSLgt4OwHzBoUhL
161,บีบมือ,B5,17273,https://open.spotify.com/track/4KFpSs2MLNuFOCYygXLqMC
162,"Bed (feat. Ariana Grande)","Nicki Minaj",17122,https://open.spotify.com/track/3L4GsGLgxpHieVQH86H8bv
163,"I Like Me Better",Lauv,16969,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
164,"I'm Yours","Jason Mraz",16920,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
165,พบกันใหม่,Polycat,16852,https://open.spotify.com/track/4IKn1t0eZZzF5mji1vraVI
166,"One Kiss (with Dua Lipa)","Calvin Harris",16740,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
167,"We Don't Care",Sigala,16597,https://open.spotify.com/track/59D6pNWyn8UXPpos5fbAqm
168,ถ้าหาก,"Two Popetorn",16375,https://open.spotify.com/track/3o5FB7uyNadcadhKe3GP32
169,"วู่วาม - Unreleased Version","Season Five",16342,https://open.spotify.com/track/2nAUhnLMltzWOHCnjAUsGd
170,"REALLY REALLY - KR ver.",WINNER,15789,https://open.spotify.com/track/4Ve8XzRxQcAMyFWgqITHFk
171,Happier,"Ed Sheeran",15759,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
172,"That's What I Like","Bruno Mars",15755,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
173,รู้ดีว่าไม่ดี,Getsunova,15718,https://open.spotify.com/track/37LAaRNSnB6b1T2ckX6VSk
174,"Best Part",H.E.R.,15702,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
175,หมายความว่าอะไร,MEAN,15603,https://open.spotify.com/track/63rLjQUFTxemPqACev1by7
176,Thunder,"Imagine Dragons",15541,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
177,ยังคิดถึง...(Same),"Marc Tatchapon",15439,https://open.spotify.com/track/1OlInnJssr9pXY0Ooa0SDT
178,Energetic,"Wanna One",15423,https://open.spotify.com/track/3NkkcnnKrNHv4AiGaPdD76
179,ปิ๊งปิ๊งปิ๊งปิ๊ง,"Ornly You",15375,https://open.spotify.com/track/0bWlFoEMmfay6boxZwt97c
180,"Shoot Me",Day6,15358,https://open.spotify.com/track/1uszVo0bVPALn32ix2kJ9e
181,"SoulMate (feat. IU)",Zico,15241,https://open.spotify.com/track/1pz24zu5H9A0S1a2NKT4F0
182,Talk,"Why Don't We",15164,https://open.spotify.com/track/4HYNtH7n3TrbbtRa94sA0K
183,"I'm so sick",Apink,15043,https://open.spotify.com/track/3lSM3Wn3RJbzAAHzJ3sX1f
184,"Never Not",Lauv,14977,https://open.spotify.com/track/4fFfyouye6vrX9o9z4PVMu
185,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",14973,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
186,Photograph,"Ed Sheeran",14951,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
187,BOSS,NCT,14869,https://open.spotify.com/track/0ErzcmZ2gIwX7X0xSMQPix
188,"Tie Me Down (with Elley Duhé)",Gryffin,14786,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP
189,"Say You Won't Let Go","James Arthur",14651,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
190,ยังไม่รู้,"Better Weather",14567,https://open.spotify.com/track/2OQQPlUlrSKu2nOPMwTS2c
191,อธิษฐาน,Prem,14498,https://open.spotify.com/track/74p4LbrOxxxzM2xKokMk2x
192,"STAY - KR Ver.",BLACKPINK,14428,https://open.spotify.com/track/2tnBkiyJWLnQGsjyz4BuJJ
193,อย่าบอก,"Atom Chanakan",14386,https://open.spotify.com/track/3CrDt4x72gWHaglwnM0CAH
194,"Don’t Matter To Me (with Michael Jackson)",Drake,14298,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
195,"all the kids are depressed","Jeremy Zucker",14262,https://open.spotify.com/track/75ls0gurX68lUmMjE7QcsE
196,Gashina,SUNMI,14256,https://open.spotify.com/track/0jFHMDRXxKaREor3hBEEST
197,กะทันหัน,"Fymme Bongkot",14211,https://open.spotify.com/track/71rZCPjOAU8WBlXYPHNgRu
198,Delicate,"Taylor Swift",14127,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
199,Believer,"Imagine Dragons",14105,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
200,Nonstop,Drake,14103,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
