,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
36,คนที่ไม่ใช่,O-Pavee,35071,https://open.spotify.com/track/76rs0Apd4Ct5LwJm8pB6r1
37,"Too Good At Goodbyes","Sam Smith",34885,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
38,ถอย,Gliss,34165,https://open.spotify.com/track/3nJlzw6Gn33fitnoxJtLSj
39,บุพเพสันนิวาส,"Ice Sarunyu",34039,https://open.spotify.com/track/4e3GY4mFmSfGitpEpA0GBA
40,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,33117,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
41,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",31895,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
42,"จังหวะจะรัก - From “Heartbeat” Original Soundtrack","Violette Wautier",31407,https://open.spotify.com/track/1ux0god9zERqovPLrzRdBT
43,"All Falls Down (feat. Juliander)","Alan Walker",31017,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
44,พอ,"Atom Chanakan",30944,https://open.spotify.com/track/72KOmS4Af9IEFsT87TK1VQ
45,ฝืนตัวเองไม่เป็น,"Non Tanon",30173,https://open.spotify.com/track/0FlZM6SFefxfXzX68IpVxb
46,ถอนหายใจ,Mild,29172,https://open.spotify.com/track/1rve7sIFz7JVxwfrisKyP3
47,Thunder,"Imagine Dragons",28464,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
48,"Bad Boy","Red Velvet",28186,https://open.spotify.com/track/5GKwq4sO5ZHKuWaDmdwMQc
49,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",27506,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
50,"กว่าจักรวาล x Atom","Bird Thongchai",26729,https://open.spotify.com/track/2Akqcxo6AiquGYFcS5dmvT
51,"นี่แหละความรัก (This is Love)","Peck Palitchoke",26627,https://open.spotify.com/track/13jEKU2J3JJPe3tpo8p4vY
52,"How Long","Charlie Puth",25909,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
53,"Getting Over You",Lauv,25664,https://open.spotify.com/track/2BNkTvg1kHAAfGvqh56x5a
54,"Strawberries & Cigarettes","Troye Sivan",25422,https://open.spotify.com/track/2z7UKVsBdbA7HFPunDKDP4
55,หน้าหนาวที่แล้ว,"The Toys",24653,https://open.spotify.com/track/5mVeBv0bUZPJU7kPZcm594
56,Delicate,"Taylor Swift",24181,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
57,ไม่เหมือนใคร,"D Gerrard",23976,https://open.spotify.com/track/39Mg8slCqS2tyaZUZ1cQ1M
58,Attention,"Charlie Puth",23655,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
59,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",23603,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
60,"Baby Don’t Stop",NCT,23555,https://open.spotify.com/track/1EYSS9Lp7a9f20C3FaOVgI
61,"Young Dumb & Broke",Khalid,23514,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
62,TOUCH,NCT,23151,https://open.spotify.com/track/1mdEvT7X3Rs7vL75fRb8oo
63,"Like I Do","David Guetta",22162,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
64,SAD!,XXXTENTACION,21957,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
65,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",21916,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
66,"New Rules","Dua Lipa",21864,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
67,ทรมานตัวเอง,"Bell Supol",21799,https://open.spotify.com/track/5lRwWrPogCyocSL7SYogg8
68,"ฝัง (ใน) ใจ",ETC.,21765,https://open.spotify.com/track/2sO402csNLrYEpiJXlZUCD
69,"Sick Boy","The Chainsmokers",21604,https://open.spotify.com/track/2JfXj2TERIkHwJpnG9f8uX
70,โลกที่ไม่มีเธอ,PORTRAIT,21483,https://open.spotify.com/track/0fSl800MbFmlLs1aUxx7Z2
71,"Something Just Like This","The Chainsmokers",21403,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
72,"River (feat. Ed Sheeran)",Eminem,21252,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
73,"Everybody Hates Me","The Chainsmokers",21148,https://open.spotify.com/track/3pIigjAWkzwAonXpJ1fmSF
74,"LOVE SCENARIO",iKON,20992,https://open.spotify.com/track/6qAzAmPBUpGrk7XADZHR5k
75,กอดที่ว่างเปล่า,"พีธ พีระ",20965,https://open.spotify.com/track/4kaR6uNseKjr5oQstzvd16
76,Wait,"Maroon 5",20813,https://open.spotify.com/track/4lUnFLtn8w3W76FiYDRzmO
77,เจ็บจนไม่เข้าใจ,PORTRAIT,20363,https://open.spotify.com/track/4URCEQmgwuwaHiySIqGmIa
78,"ยังรู้สึก (Old Feeling)","Ink Waruntorn",20346,https://open.spotify.com/track/0ggTgd1SJIk539ZdC3LM6T
79,"Shape of You","Ed Sheeran",19679,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
80,Naked,"James Arthur",19650,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
81,Everyday,Logic,19585,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
82,ใช่หรือเปล่า,"เต้ ดาวิชญ์ กรีพลฤกษ์",19564,https://open.spotify.com/track/2SoropeYCGbI2G2yYF57gG
83,"FLOWER ROAD",BIGBANG,19437,https://open.spotify.com/track/37DVuXUPIFPsYBmr6hBoxA
84,"There for You","Martin Garrix",19321,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
85,Heaven,"Julia Michaels",19248,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
86,BOSS,NCT,19064,https://open.spotify.com/track/0ErzcmZ2gIwX7X0xSMQPix
87,"Look Alive (feat. Drake)","BlocBoy JB",18867,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
88,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",18625,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
89,rockstar,"Post Malone",18560,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
90,"Remind Me to Forget",Kygo,18550,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
91,ผิดที่ฉัน,60Miles,18044,https://open.spotify.com/track/4BpTBsnrNfAeEMZruM4Rjl
92,"There's Nothing Holdin' Me Back","Shawn Mendes",18009,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
93,"Strip That Down","Liam Payne",17991,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
94,"So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix",17159,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
95,สารภาพ,Playground,17112,https://open.spotify.com/track/4Gjl7Z9S2LZEnWLeqQh67K
96,GO,NCT,16854,https://open.spotify.com/track/741wqAxJIPwjHWLjyG2so6
97,ไวน์,"Max Jenmana",16353,https://open.spotify.com/track/00Hj710RrsLX5s9bothwlW
98,Anywhere,"Rita Ora",16260,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
99,"I Miss You (feat. Julia Michaels)","Clean Bandit",16232,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
100,Mama,"Jonas Blue",15990,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
101,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",15894,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
102,"Want You Back","5 Seconds of Summer",15489,https://open.spotify.com/track/2Pvr8rYuh5J8V7QglJhH6W
103,ดวงตะวัน,Scrubb,15199,https://open.spotify.com/track/15HFzUQVPTp1bNO94XqfKb
104,Flower,"Twopee Southside",15191,https://open.spotify.com/track/3Z1A584gUX1pxdlG3Oo8WT
105,Alien,"Sabrina Carpenter",15152,https://open.spotify.com/track/0RUTnY2B3s05fZuCHsNaUP
106,#คนเหงา2018,Point,15064,https://open.spotify.com/track/663hJaCpsyLwUGqj7TEXRZ
107,"You Owe Me","The Chainsmokers",15062,https://open.spotify.com/track/3ZBksMOUTbOTIgIwV0RaLg
108,"Say You Won't Let Go","James Arthur",14848,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
109,เผด็จเกิร์ล,"Tattoo Colour",14789,https://open.spotify.com/track/6dnXdI7OhOJYvVjlT6pR03
110,"ปล่อย (Miss)","Clockwork Motionless",14762,https://open.spotify.com/track/7ihijRsdyrrQQR2iwSdibF
111,"Slow Hands","Niall Horan",14734,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
112,"BBoom BBoom",MOMOLAND,14570,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto
113,"Put Me Back Together (feat. Kiiara)","Cheat Codes",14466,https://open.spotify.com/track/2zLIP4R6Yt3afkyh7uhmar
114,"I Promise You (I.P.U.)","Wanna One",14274,https://open.spotify.com/track/0e0oWGuXn5rZsVCmlsxMlS
115,จดหมาย,"The Toys",14122,https://open.spotify.com/track/2wgGM5bNyPTVI2d7KHmmRw
116,บทสุดท้าย,"BANKK CA$H",14099,https://open.spotify.com/track/0xpkfml0e404bgSA0C9U2T
117,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",14078,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
118,Photograph,"Ed Sheeran",13940,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
119,ยังคิดถึง...(Same),"Marc Tatchapon",13891,https://open.spotify.com/track/1OlInnJssr9pXY0Ooa0SDT
120,1950,"King Princess",13840,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
121,PLEASE,"Atom Chanakan",13784,https://open.spotify.com/track/60hF3gZXQ33xdAXXk6tE1x
122,"As If It's Your Last",BLACKPINK,13715,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
123,ขอเถอะปีนี้,Somkiat,13577,https://open.spotify.com/track/2pP42qX8vKgqHjPYOHlhKf
124,เหตุผลของคนหมดรัก,"Poppy ชัชชญา",13572,https://open.spotify.com/track/5l2ZAgQfsNLxmZCBu1DaEE
125,รักโกรธ,"Season Five",13527,https://open.spotify.com/track/1rVsQiBov0b97U5ccZr0ty
126,"Stir Fry",Migos,13318,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
127,รถคันเก่า,"Atom Chanakan",13219,https://open.spotify.com/track/5tYSThnYOKQCEjtvFiGcL0
128,ก่อนฤดูฝน,"The Toys",13060,https://open.spotify.com/track/1oyYuiIundjUzgi0oyBNyB
129,"I Like Me Better",Lauv,12822,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
130,ผู้ชมที่ดี,MEAN,12546,https://open.spotify.com/track/14ukOd1Rxw8Fi1pqmiNXMa
131,เธอเปลี่ยนไป,"Boy Peacemaker",12353,https://open.spotify.com/track/3Z3dQbXUR16bSYGhYKxykb
132,ลืมไปก่อน,"Buddha Bless",12289,https://open.spotify.com/track/6Rpj87GuuE59nij1NVmpzD
133,"รู้ยัง - Acoustic Live Session","Ton Thanasit",12246,https://open.spotify.com/track/6ZKJbL6CkzpDDYeY2SPjeQ
134,Fly,Marshmello,12231,https://open.spotify.com/track/2HO0uCyq8jOveEzvmo4JEu
135,"Ko Ko Bop",EXO,12181,https://open.spotify.com/track/5EzitieoPnjyKHAq0gfRMa
136,Closer,"The Chainsmokers",12179,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
137,"That's What I Like","Bruno Mars",12122,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
138,Lullaby,R3HAB,12102,https://open.spotify.com/track/0DhkTGjEaIHaSxTfC14BFm
139,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",11796,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
140,"What Lovers Do (feat. SZA)","Maroon 5",11785,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
141,"Dusk Till Dawn - Radio Edit",ZAYN,11717,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
142,เรื่องที่ขอ,Lula,11709,https://open.spotify.com/track/6ZDl7YLiNjey9VOdEM3pok
143,Unpredictable,"Olly Murs",11691,https://open.spotify.com/track/5Gz1PxujU62sfecQpB0Stm
144,"Rewrite The Stars","Zac Efron",11678,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
145,พบกันใหม่,Polycat,11610,https://open.spotify.com/track/4IKn1t0eZZzF5mji1vraVI
146,รักตัวเอง,"Room 39",11589,https://open.spotify.com/track/2rEV4Q9fHqZbecnNKHYoMJ
147,"피카부 Peek-A-Boo","Red Velvet",11551,https://open.spotify.com/track/42tFTth2jcF7iSo0RBjfJF
148,ปล่อย,"Pop Pongkool",11494,https://open.spotify.com/track/5eVmR3LXaUuJ4dgXfwcvsx
149,"Denim Jacket","Maroon 5",11471,https://open.spotify.com/track/3mDb74AlIH6vtsGQrfE2th
150,ยังไม่รู้,"Better Weather",11460,https://open.spotify.com/track/2OQQPlUlrSKu2nOPMwTS2c
151,ร้อยล้านวิว,Stamp,11439,https://open.spotify.com/track/2KKwNFzypGehPrAZCKc1HW
152,Silence,Marshmello,11431,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
153,เพื่อนรัก,"The Parkinson",11174,https://open.spotify.com/track/02ILnpL8IvIa9IQX7sSO9I
154,"Labelle - Acoustic","Telex Telexs",11027,https://open.spotify.com/track/55dOUAyuTB3QWo5sKrpsFv
155,New,Daya,10960,https://open.spotify.com/track/7y4JznkAv2W3IKw9T1o2VK
156,แมงเม่า,"D Gerrard",10952,https://open.spotify.com/track/4PmcgMtRJRkxl2sCY1A6XJ
157,"Nobody Compares To You",Gryffin,10903,https://open.spotify.com/track/0W363qrIc4GwuwOqa0WAEO
158,ชู้กะชู้,"Aeh Syndrome",10901,https://open.spotify.com/track/4EHqtwDcBGeY91oivQUJhe
159,DNA,BTS,10798,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH
160,Lullaby,Sigala,10768,https://open.spotify.com/track/5xzCzOAOfRi4DOttSzvznR
161,"Your Side Of The Bed",Loote,10733,https://open.spotify.com/track/4foROzWuWa3fED6jc6BjK1
162,"Alone (Feat. Big Sean & Stefflon Don)",Halsey,10728,https://open.spotify.com/track/3tbNT2X5tfMIVeUflYbZUZ
163,"You Are The Reason","Calum Scott",10724,https://open.spotify.com/track/2VgJDTfkuwlm7WIHnvtRCQ
164,Stay,Zedd,10652,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
165,เอ๊ด-โอเค,"Blue Shade",10640,https://open.spotify.com/track/1iOCie7Pr0reKWfS6PkOMp
166,รอฉันหรือเปล่า,"BANKK CA$H",10597,https://open.spotify.com/track/6RnMuVjWiy2oamVuv7cqUK
167,"Galaxy - Acoustic","D Gerrard",10577,https://open.spotify.com/track/5dTrxzGlg1Dnc9rpkOmg52
168,ใช่มั้ย?,Oui,10508,https://open.spotify.com/track/3qT2ShdjiK8XmluCVvbYyl
169,เมื่อวาน,"Oat Pramote",10492,https://open.spotify.com/track/0ZQoB8rzr8sK2Jvkc7rkfT
170,"Look What You Made Me Do","Taylor Swift",10487,https://open.spotify.com/track/5troof8mcGO3AafoDbk1gc
171,Girls,"The 1975",10463,https://open.spotify.com/track/5WSdMcWTKRdN1QYVJHJWxz
172,"Spring Day",BTS,10463,https://open.spotify.com/track/0WNGsQ1oAuHzNTk8jivBKW
173,"You're Not Missing Me","Chelsea Cutler",10457,https://open.spotify.com/track/7ahYQRrOQSXJ5OhsLnpfU8
174,Energetic,"Wanna One",10415,https://open.spotify.com/track/3NkkcnnKrNHv4AiGaPdD76
175,Believer,"Imagine Dragons",10398,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
176,"ทางของฝุ่น (Dust)","Atom Chanakan",10240,https://open.spotify.com/track/4wPSw3EzJ78opbAhkjurp0
177,เพียงสบตา,Lydia,10239,https://open.spotify.com/track/0zU4dD3GRxUMp887xAoa76
178,แต่ยังคิดถึง,"Two Popetorn",10145,https://open.spotify.com/track/5RGCl0Gto9cyBoQurIN3zB
179,"Super Far",LANY,10094,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E
180,เธอเก่ง,JETSET'ER,10055,https://open.spotify.com/track/5yRvsVxjmP7RORUXxiyH77
181,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",10002,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
182,"End Game","Taylor Swift",9976,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
183,เป็นทุกอย่าง,"Room 39",9974,https://open.spotify.com/track/09zqmrjQokoAfQJ1WeLkFK
184,ร่มสีเทา,Whatcharawale,9961,https://open.spotify.com/track/6z56u8jPSSroDFrJVD5cMf
185,ขอโทษที่เป็นแบบนี้,"The Toys",9820,https://open.spotify.com/track/7uylAOouR2pzyM3yaUQpRp
186,Robbers,"The 1975",9787,https://open.spotify.com/track/73jVPicY2G9YHmzgjk69ae
187,"Sorry Not Sorry","Demi Lovato",9770,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
188,ถ้าหาก,"Two Popetorn",9746,https://open.spotify.com/track/3o5FB7uyNadcadhKe3GP32
189,ครั้งหนึ่งไม่ถึงตาย,KLEAR,9701,https://open.spotify.com/track/1H0gOyCNo1NKWFmM8VMIeN
190,"I'm Yours","Jason Mraz",9659,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
191,"Black on Black",NCT,9609,https://open.spotify.com/track/1qq7YnBOcXtfX3tCCMJllG
192,เจ้าชายนิทรา,ETC.,9577,https://open.spotify.com/track/3BXeqTOcLorpYoTkH1JTvv
193,"REALLY REALLY - KR ver.",WINNER,9539,https://open.spotify.com/track/4Ve8XzRxQcAMyFWgqITHFk
194,คนที่คุณก็รู้ว่าใคร,Stamp,9517,https://open.spotify.com/track/3usWyH1du9AWTTxUIMOh79
195,"Symphony (feat. Zara Larsson)","Clean Bandit",9462,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
196,อ้าว,"Atom Chanakan",9424,https://open.spotify.com/track/6UyPvvQuMzdCvat61plRu6
197,"ชีวิตเดี่ยว x Getsunova","Bird Thongchai",9412,https://open.spotify.com/track/6nqaDnc3fZfX05SHSQQuBQ
198,"Say Something","Justin Timberlake",9403,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
199,Breathe,"Jax Jones",9372,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
200,"Over My Head",Echosmith,9356,https://open.spotify.com/track/3haxUceS8i97BLoB7WH3Mj
