,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
18,รู้ดีว่าไม่ดี,Getsunova,50036,https://open.spotify.com/track/37LAaRNSnB6b1T2ckX6VSk
19,"ของขวัญ - Cover Version","The Toys",46479,https://open.spotify.com/track/72bifeUJaxwOtGjGiVqAeB
20,ผิดที่ฉัน,60Miles,46454,https://open.spotify.com/track/65SM4x81LohlqhSVFqITWd
21,"Better Now","Post Malone",46084,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
22,พอจะรู้,meyou.,44708,https://open.spotify.com/track/4p4SOBQ0fxHYluEcba6Xrq
23,Delicate,"Taylor Swift",43777,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
24,"One Kiss (with Dua Lipa)","Calvin Harris",43634,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
25,"Galaxy (feat. Kob The X Factor)","D Gerrard",43220,https://open.spotify.com/track/0yO5RrszdEpqXhDwyhP6nX
26,IDGAF,"Dua Lipa",42457,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
27,"พริบตา x STAMP","Bird Thongchai",41937,https://open.spotify.com/track/20Tl8mWZhryG75y3nqnlKE
28,"Call Out My Name","The Weeknd",41458,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
29,เกลียด,"The Yers",41273,https://open.spotify.com/track/6iXBlrBFuV6W3jExGuWy6f
30,"555 (ToT)",Wonderframe,41071,https://open.spotify.com/track/5LcwUVWyRxuOfSawnKlbBV
31,Mine,Bazzi,40025,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
32,ฝันฤดูร้อน,"The Toys",39977,https://open.spotify.com/track/03UCygRxVwn1CyFEA7fiTV
33,"Freaky Friday (feat. Chris Brown)","Lil Dicky",39124,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
34,Somebody,"The Chainsmokers",38669,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
35,"All The Stars (with SZA)","Kendrick Lamar",38655,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
36,"In My Blood","Shawn Mendes",38552,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
37,คิดถึงเสมอ,Lipta,38131,https://open.spotify.com/track/7dfs4SVfLPVORzjmYYqorK
38,อย่าบอก,"Atom Chanakan",37781,https://open.spotify.com/track/3CrDt4x72gWHaglwnM0CAH
39,TOY,"The Toys",37075,https://open.spotify.com/track/2Es5K3EnKVXsGqU8PtZLEL
40,"Love Lies (with Normani)",Khalid,35768,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
41,ที่เก่า,"Marc Tatchapon",33562,https://open.spotify.com/track/0xBShp4NOIh5ChC55Xj0zz
42,"Paris in the Rain",Lauv,33500,https://open.spotify.com/track/0RGUIOZtmOXTWOy5EjvQbP
43,มะงึกๆอุ๋งๆ,"Ornly You",32686,https://open.spotify.com/track/3Wz7m9QeE8EAfpg98uxhRk
44,2002,Anne-Marie,32335,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
45,ฝืนตัวเองไม่เป็น,"Non Tanon",31850,https://open.spotify.com/track/0FlZM6SFefxfXzX68IpVxb
46,ไม่เหมือนใคร,"D Gerrard",31744,https://open.spotify.com/track/39Mg8slCqS2tyaZUZ1cQ1M
47,OTW,Khalid,30518,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
48,"Capital Letters","Hailee Steinfeld",30418,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
49,เห็นฉันไหม,B5,30409,https://open.spotify.com/track/29gzHYQ0fDI4Nobkaye6Ik
50,Havana,"Camila Cabello",29418,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
51,พอ,"Atom Chanakan",28697,https://open.spotify.com/track/72KOmS4Af9IEFsT87TK1VQ
52,"Playinwitme (feat. Kehlani)",KYLE,26659,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz
53,"ปลายทางคือคุณ (Sound of Places)","Violette Wautier",26640,https://open.spotify.com/track/4HtRmWBXEwvTkdFbUc3no5
54,"Me & You ◑",HONNE,26617,https://open.spotify.com/track/2mDeWOqdFJLV2zsrTCPG0T
55,"Done For Me (feat. Kehlani)","Charlie Puth",25835,https://open.spotify.com/track/76S09sHj7GGMJAtOLjmVQ2
56,Drive,"Violette Wautier",25727,https://open.spotify.com/track/1y2ENgtP8xO2TGfcgqTRWm
57,ควันเหงา,"Opor Praput",25514,https://open.spotify.com/track/6a35EmpHEmpvzlMPZqI5Kw
58,"That's What I Like","Bruno Mars",25419,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
59,Alien,"Sabrina Carpenter",25215,https://open.spotify.com/track/0RUTnY2B3s05fZuCHsNaUP
60,Flames,"David Guetta",24903,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
61,"Young Dumb & Broke",Khalid,24807,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
62,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,24784,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
63,"Have It All","Jason Mraz",24596,https://open.spotify.com/track/1pIMxRddmCGalHnRbLFkWg
64,"God's Plan",Drake,24576,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
65,ใส่ใจ,"ตูน อาทิวราห์",23524,https://open.spotify.com/track/1E0TFvBj3WqdxDTt7Lwe5j
66,เจ็บจนไม่เข้าใจ,PORTRAIT,23333,https://open.spotify.com/track/4URCEQmgwuwaHiySIqGmIa
67,Thunder,"Imagine Dragons",23201,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
68,"Chasing Fire",Lauv,22510,https://open.spotify.com/track/1xy4apMFecGGkgBeaHFZ2M
69,"Nice For What",Drake,22357,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
70,Youngblood,"5 Seconds of Summer",22309,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
71,Paranoid,"Post Malone",22303,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
72,"What is Love?",TWICE,22162,https://open.spotify.com/track/2PhG74FocRobLC8pP9cIBI
73,ทรมานตัวเอง,"Bell Supol",22021,https://open.spotify.com/track/5lRwWrPogCyocSL7SYogg8
74,Shonichi,BNK48,21309,https://open.spotify.com/track/74sRRQQx5eRdYSA7eaBjvU
75,โลกที่ไม่มีเธอ,PORTRAIT,21042,https://open.spotify.com/track/0fSl800MbFmlLs1aUxx7Z2
76,"How Long","Charlie Puth",20748,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
77,"Remind Me to Forget",Kygo,20654,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
78,"rockstar (feat. 21 Savage)","Post Malone",20543,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
79,หน้าหนาวที่แล้ว,"The Toys",20265,https://open.spotify.com/track/5mVeBv0bUZPJU7kPZcm594
80,"ทุกสิ่ง (original by PRU)","Image Suthita",20219,https://open.spotify.com/track/0CZ2Z36kfslHCi4Nq8Wa6v
81,"LOVE SCENARIO",iKON,20212,https://open.spotify.com/track/6qAzAmPBUpGrk7XADZHR5k
82,"รักน้องคนเดียวววว - เพลงประกอบภาพยนตร์ น้อง.พี่.ที่รัก",UrboyTJ,20187,https://open.spotify.com/track/1vYMSUrfHxmF4r5zPtdqEe
83,Perfect,"Ed Sheeran",19950,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
84,ผู้ช่วยที่ดีที่สุด,Polycat,19632,https://open.spotify.com/track/6dZzTJXuTR2WWtGOvHutOU
85,"Bad Boy","Red Velvet",19626,https://open.spotify.com/track/5GKwq4sO5ZHKuWaDmdwMQc
86,1950,"King Princess",19557,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
87,"Koisuru Fortune Cookie คุกกี้เสี่ยงทาย",BNK48,19521,https://open.spotify.com/track/5OzKApzqDkOVg4P5jQlD8J
88,Flower,"Twopee Southside",19515,https://open.spotify.com/track/3Z1A584gUX1pxdlG3Oo8WT
89,"จังหวะจะรัก - From “Heartbeat” Original Soundtrack","Violette Wautier",19378,https://open.spotify.com/track/1ux0god9zERqovPLrzRdBT
90,"Too Good At Goodbyes","Sam Smith",19287,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
91,"I Wanna Know (feat. Bea Miller)",NOTD,19216,https://open.spotify.com/track/2og9I9rQwr2XdTLJUupfT1
92,ไวน์,"Max Jenmana",18664,https://open.spotify.com/track/00Hj710RrsLX5s9bothwlW
93,"There for You","Martin Garrix",18623,https://open.spotify.com/track/6Jl4RXW8Nyx8dyohnihJeT
94,"Versace On The Floor","Bruno Mars",18423,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP
95,"New Rules","Dua Lipa",18396,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
96,"lovely (with Khalid)","Billie Eilish",18090,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
97,"Shape of You","Ed Sheeran",17935,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
98,"BBoom BBoom",MOMOLAND,17785,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto
99,"ฝัง (ใน) ใจ",ETC.,17777,https://open.spotify.com/track/2sO402csNLrYEpiJXlZUCD
100,วันหนึ่งฉันเดินเข้าป่า,"Max Jenmana",17666,https://open.spotify.com/track/46upHQ13xvw1y7ykEJpWU5
101,"24K Magic","Bruno Mars",17477,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
102,"ปล่อย (Miss)","Clockwork Motionless",17180,https://open.spotify.com/track/7ihijRsdyrrQQR2iwSdibF
103,"Getting Over You",Lauv,17167,https://open.spotify.com/track/2BNkTvg1kHAAfGvqh56x5a
104,เป็นทุกอย่าง,"Room 39",17156,https://open.spotify.com/track/09zqmrjQokoAfQJ1WeLkFK
105,Miracle,CHVRCHES,17064,https://open.spotify.com/track/43oX6qFdj2bHGeWzPps3rs
106,Wolves,"Selena Gomez",16940,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
107,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",16847,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
108,ใช่หรือเปล่า,"เต้ ดาวิชญ์ กรีพลฤกษ์",16845,https://open.spotify.com/track/2SoropeYCGbI2G2yYF57gG
109,Familiar,"Liam Payne",16627,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
110,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",16311,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
111,ถอนหายใจ,Mild,16216,https://open.spotify.com/track/1rve7sIFz7JVxwfrisKyP3
112,"I Like It","Cardi B",16012,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
113,"Never Be the Same","Camila Cabello",15998,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
114,ออเจ้าเอย,"Pete Pol",15931,https://open.spotify.com/track/0vDO51gqh14Pq5gDdHBoKO
115,"Like I Do","David Guetta",15928,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
116,Stay,"Post Malone",15861,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
117,รักโกรธ,"Season Five",15826,https://open.spotify.com/track/1rVsQiBov0b97U5ccZr0ty
118,"รู้ยัง - Acoustic Live Session","Ton Thanasit",15708,https://open.spotify.com/track/6ZKJbL6CkzpDDYeY2SPjeQ
119,"Wake Me Up - Radio Edit",Avicii,15442,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl
120,"Drink About",Seeb,15143,https://open.spotify.com/track/2GGGm4MLQynB3I4E4ycIYC
121,รักตัวเอง,"Room 39",15116,https://open.spotify.com/track/2rEV4Q9fHqZbecnNKHYoMJ
122,Happier,"Ed Sheeran",14979,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
123,"You Are The Reason","Calum Scott",14909,https://open.spotify.com/track/2VgJDTfkuwlm7WIHnvtRCQ
124,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",14864,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
125,เผด็จเกิร์ล,"Tattoo Colour",14809,https://open.spotify.com/track/6dnXdI7OhOJYvVjlT6pR03
126,"Spoil My Night (feat. Swae Lee)","Post Malone",14793,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
127,อย่าร้องไห้,"Singto Numchok",14497,https://open.spotify.com/track/35RcEYppiNqGe47xddsFix
128,"Say You Won't Let Go","James Arthur",14421,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
129,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",14414,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
130,"As If It's Your Last",BLACKPINK,14323,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
131,Attention,"Charlie Puth",14248,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
132,EVERYDAY,WINNER,14246,https://open.spotify.com/track/42rziXmwGA04hNSMi2MliA
133,"Without You (feat. Sandro Cavazza)",Avicii,14233,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
134,Photograph,"Ed Sheeran",14174,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
135,"Pray For Me (with Kendrick Lamar)","The Weeknd",14093,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
136,BOSS,NCT,13957,https://open.spotify.com/track/0ErzcmZ2gIwX7X0xSMQPix
137,สารภาพ,Playground,13758,https://open.spotify.com/track/4Gjl7Z9S2LZEnWLeqQh67K
138,"I Like Me Better",Lauv,13565,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
139,ใครคือเรา,Bodyslam,13495,https://open.spotify.com/track/1kkkixB3Ids34krb3rqBID
140,ลืมไปก่อน,"Buddha Bless",13270,https://open.spotify.com/track/6Rpj87GuuE59nij1NVmpzD
141,อธิษฐาน,Prem,13267,https://open.spotify.com/track/74p4LbrOxxxzM2xKokMk2x
142,"Just The Way You Are","Bruno Mars",13250,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
143,"One I Love",BATE,13198,https://open.spotify.com/track/7yqkSfpsdd0R1mMlOQ7t3b
144,PLEASE,"Atom Chanakan",13182,https://open.spotify.com/track/60hF3gZXQ33xdAXXk6tE1x
145,"Drunk On You",Zookeepers,12999,https://open.spotify.com/track/25HWrN7rPVMy7r7JlYZvsC
146,รถคันเก่า,"Atom Chanakan",12998,https://open.spotify.com/track/5tYSThnYOKQCEjtvFiGcL0
147,"Best Part",H.E.R.,12921,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
148,"นี่แหละความรัก (This is Love)","Peck Palitchoke",12910,https://open.spotify.com/track/13jEKU2J3JJPe3tpo8p4vY
149,เหมือนในวันเก่า,KLEAR,12859,https://open.spotify.com/track/5YFjjpnRuzrewr7n5ynrSt
150,"Change Your Mind",ELI,12798,https://open.spotify.com/track/4kOlyvj9WiPrI4zpmzKAeA
151,ยังคิดถึง...(Same),"Marc Tatchapon",12790,https://open.spotify.com/track/1OlInnJssr9pXY0Ooa0SDT
152,พบกันใหม่,Polycat,12680,https://open.spotify.com/track/4IKn1t0eZZzF5mji1vraVI
153,"Space For Two","Mr. Probz",12657,https://open.spotify.com/track/2vNyWYQtbrgOKcSG64SZMJ
154,รอยยิ้ม,Scrubb,12629,https://open.spotify.com/track/6ezEwX2eZRZlioqYaUPOKX
155,เมื่อวาน,"Oat Pramote",12593,https://open.spotify.com/track/0ZQoB8rzr8sK2Jvkc7rkfT
156,Closer,"The Chainsmokers",12472,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
157,"Something Just Like This","The Chainsmokers",12379,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
158,ยังไม่รู้,"Better Weather",12366,https://open.spotify.com/track/5Ql75hmHV5wZZAPArtcMen
159,KOD,"J. Cole",12275,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
160,เราไม่รู้จักกัน,Lula,12263,https://open.spotify.com/track/4uV4LZsIGnl7hqEOlGJWj3
161,"We Do (feat. Miranda Glory)",R3HAB,12188,https://open.spotify.com/track/3roMGtDfleE2N8M56E2WFs
162,"I'm Yours","Jason Mraz",12124,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
163,ความจริง,"Room 39",12063,https://open.spotify.com/track/3qT4oTj72oPPbS9d1OdB7M
164,SAD!,XXXTENTACION,12026,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
165,เพื่อนรัก,"The Parkinson",12018,https://open.spotify.com/track/02ILnpL8IvIa9IQX7sSO9I
166,"Bye Bye",P-Hot,11955,https://open.spotify.com/track/08oX4H0Td1Fza9eBXzmojN
167,Restart,"Room 39",11955,https://open.spotify.com/track/5gtXv0Ir0eolOIeDulhNZO
168,Nevermind,"Dennis Lloyd",11874,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
169,"Bad Luck",Lipta,11759,https://open.spotify.com/track/2NsA7Fkd0hRQBS52GLeRAf
170,"Baby Don’t Stop",NCT,11682,https://open.spotify.com/track/1EYSS9Lp7a9f20C3FaOVgI
171,ถอย,Gliss,11665,https://open.spotify.com/track/3nJlzw6Gn33fitnoxJtLSj
172,"All Falls Down (feat. Juliander)","Alan Walker",11508,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
173,Stay,Zedd,11466,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
174,DNA,BTS,11424,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH
175,Sniper,"Folly Rae",11381,https://open.spotify.com/track/6YKtXMb7DISTUfYjSSPsEq
176,เรื่องที่ขอ,Lula,11349,https://open.spotify.com/track/6ZDl7YLiNjey9VOdEM3pok
177,"I Just Wanna Go Back ◐",HONNE,11329,https://open.spotify.com/track/6VxYsn12cw9m9iQwCxmkJ0
178,ปล่อย,"Pop Pongkool",11312,https://open.spotify.com/track/5eVmR3LXaUuJ4dgXfwcvsx
179,"Dusk Till Dawn - Radio Edit",ZAYN,11308,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
180,Naked,"James Arthur",11294,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
181,"Ball For Me (feat. Nicki Minaj)","Post Malone",11230,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
182,"Spring Day",BTS,11183,https://open.spotify.com/track/0WNGsQ1oAuHzNTk8jivBKW
183,คนที่คุณก็รู้ว่าใคร,Stamp,11166,https://open.spotify.com/track/3usWyH1du9AWTTxUIMOh79
184,Chunky,"Bruno Mars",11128,https://open.spotify.com/track/0mBKv9DkYfQHjdMcw2jdyI
185,ทำไมต้องรักเธอ,"Earn Piyada",11116,https://open.spotify.com/track/5IWMAHpNDXeKH0aZ0YHY70
186,"When I Was Your Man","Bruno Mars",11053,https://open.spotify.com/track/0B7wvvmu9EISAwZnOpjhNI
187,ถ้าเธอต้องเลือก,Illslick,11018,https://open.spotify.com/track/5Of65kRDivh4UHG3SG5Iad
188,"Ko Ko Bop",EXO,11009,https://open.spotify.com/track/5EzitieoPnjyKHAq0gfRMa
189,Believer,"Imagine Dragons",10987,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
190,ร่มสีเทา,Whatcharawale,10984,https://open.spotify.com/track/6z56u8jPSSroDFrJVD5cMf
191,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",10978,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
192,"Labelle - Acoustic","Telex Telexs",10971,https://open.spotify.com/track/55dOUAyuTB3QWo5sKrpsFv
193,"Rich & Sad","Post Malone",10818,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
194,"You're Not Missing Me","Chelsea Cutler",10794,https://open.spotify.com/track/7ahYQRrOQSXJ5OhsLnpfU8
195,"Thinking Out Loud","Ed Sheeran",10749,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
196,กะทันหัน,"Fymme Bongkot",10671,https://open.spotify.com/track/71rZCPjOAU8WBlXYPHNgRu
197,"빨간 맛 Red Flavor","Red Velvet",10664,https://open.spotify.com/track/7nKQ5WAcjnG48knyLuo8gO
198,"Look Alive (feat. Drake)","BlocBoy JB",10628,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
199,Energetic,"Wanna One",10508,https://open.spotify.com/track/3NkkcnnKrNHv4AiGaPdD76
200,"Walk It Talk It",Migos,10494,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
